  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
  cs134    134  -5.5462654E-18 -5.5462654E-18  0.0000000E+00 -1.0995768E-18  0.0000000E+00  0.0000000E+00
  cs135    135   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  cs136    136   2.3783985E-28  2.3783985E-28  0.0000000E+00  4.7153021E-29  0.0000000E+00  0.0000000E+00
  cs137    137   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  ba134    134   8.9413255E-11  9.7370834E-10  8.8429508E-10  1.9304289E-10  1.7532664E-10  4.1805875E-02
  ba135    135   1.6297186E-11  2.4460953E-09  2.4297981E-09  4.8495147E-10  4.8174914E-10  2.8773542E-03
  ba136    136   2.0790303E-10  3.1243195E-09  2.9164164E-09  6.1941302E-10  5.7822958E-10  2.9880041E-02
  ba137    137   5.2962035E-10  4.7310551E-09  4.2014348E-09  9.3795693E-10  8.3300644E-10  5.1534548E-02
  ba138    138   7.0791195E-10  2.7723143E-08  2.7015231E-08  5.4962612E-09  5.3562323E-09  1.1207969E-02
  la139    139   5.5276006E-11  3.7607522E-09  3.7054761E-09  7.4558920E-10  7.3467410E-10  6.4048748E-03
  ce140    140   1.1513723E-10  8.6077545E-09  8.4926173E-09  1.7065334E-09  1.6838070E-09  5.8224653E-03
  ce141    141   3.9245907E-27  3.9245907E-27  0.0000000E+00  7.7807108E-28  0.0000000E+00  0.0000000E+00
  ce142    142   2.5123015E-11  1.1075141E-09  1.0823911E-09  2.1957058E-10  2.1460257E-10  9.9392449E-03
  pr141    141  -2.7903235E-12  1.4608702E-09  1.4636605E-09  2.8962532E-10  2.9019581E-10 -8.5461134E-04
