# x rho vel Tmat Trad Frad/c
1.167308889625429114e-02 2.171910425495406027e+00 1.381272434067214894e+00 4.182613584821567976e+00 3.609619412735176169e+00 -2.144555316631343089e+01
1.167368043163826904e-02 2.173618901231911593e+00 1.380186746765834638e+00 4.181822886557903907e+00 3.609736078608720700e+00 -2.139892758416647212e+01
1.167427441147557421e-02 2.175330927804360659e+00 1.379100513698854780e+00 4.181027858872262470e+00 3.609852960060040861e+00 -2.135219683708889349e+01
1.167487085148347092e-02 2.177046515059323895e+00 1.378013735236268467e+00 4.180228496110387937e+00 3.609970057407104527e+00 -2.130536081780379476e+01
1.167546976752365309e-02 2.178765672877533088e+00 1.376926411750304835e+00 4.179424792622045359e+00 3.610087370974088827e+00 -2.125841941918089617e+01
1.167607117560470406e-02 2.180488411174024144e+00 1.375838543615433451e+00 4.178616742761073866e+00 3.610204901089674845e+00 -2.121137253423751901e+01
1.167667509188451483e-02 2.182214739898276967e+00 1.374750131208372084e+00 4.177804340885445278e+00 3.610322648086709219e+00 -2.116422005613987523e+01
1.167728153267274041e-02 2.183944669034360686e+00 1.373661174908090254e+00 4.176987581357312962e+00 3.610440612302649122e+00 -2.111696187820435000e+01
1.167789051463135122e-02 2.185678208600845274e+00 1.372571675095960231e+00 4.176166458543947968e+00 3.610558793916865294e+00 -2.106959789389276594e+01
1.167850205415841246e-02 2.187415368651667968e+00 1.371481632155310493e+00 4.175340966815046073e+00 3.610677193453482037e+00 -2.102212799683160327e+01
1.167911616795127422e-02 2.189156159275624347e+00 1.370391046471841401e+00 4.174511100545271525e+00 3.610795811325922866e+00 -2.097455208079697897e+01
1.167973287298118557e-02 2.190900590596545072e+00 1.369299918433611429e+00 4.173676854114190427e+00 3.610914647857901727e+00 -2.092687003971666826e+01
1.168035218637865705e-02 2.192648672773582774e+00 1.368208248430954121e+00 4.172838221905801781e+00 3.611033703379102011e+00 -2.087908176767471602e+01
1.168097412543623106e-02 2.194400416001355936e+00 1.367116036856486971e+00 4.171995198308594333e+00 3.611152978224042354e+00 -2.083118715891257722e+01
1.168159870761124007e-02 2.196155830510099882e+00 1.366023284105113644e+00 4.171147777715601634e+00 3.611272472732636629e+00 -2.078318610783055576e+01
1.168222595052858040e-02 2.197914926565809779e+00 1.364929990574034191e+00 4.170295954524460669e+00 3.611392187247703944e+00 -2.073507850898867844e+01
1.168285587206129537e-02 2.199677714470330336e+00 1.363836156662787680e+00 4.169439723137717380e+00 3.611512122070278163e+00 -2.068686425710673760e+01
1.168348849036177431e-02 2.201444204561473494e+00 1.362741782773276622e+00 4.168579077962981216e+00 3.611632277439719818e+00 -2.063854324706455756e+01
1.168412382313837455e-02 2.203214407213803128e+00 1.361646869309381502e+00 4.167714013410595442e+00 3.611752653971137761e+00 -2.059011537391855029e+01
1.168476188875980197e-02 2.204988332837833909e+00 1.360551416677557190e+00 4.166844523897308861e+00 3.611873251992335554e+00 -2.054158053287994434e+01
1.168540270576934152e-02 2.206765991880603739e+00 1.359455425286576480e+00 4.165970603844725062e+00 3.611994071837187903e+00 -2.049293861932615357e+01
1.168604629288807345e-02 2.208547394825826515e+00 1.358358895547537193e+00 4.165092247679363702e+00 3.612115113845862258e+00 -2.044418952880230123e+01
1.168669266901810853e-02 2.210332552194047562e+00 1.357261827873865956e+00 4.164209449832716459e+00 3.612236378362553069e+00 -2.039533315702214367e+01
1.168734185324581121e-02 2.212121474542799504e+00 1.356164222681323972e+00 4.163322204741302990e+00 3.612357865736046225e+00 -2.034636939986935644e+01
1.168799386484502267e-02 2.213914172466753261e+00 1.355066080388015237e+00 4.162430506846729550e+00 3.612479576320053010e+00 -2.029729815339928223e+01
1.168864872364602618e-02 2.215710656597630557e+00 1.353967401414540861e+00 4.161534350596678422e+00 3.612601510299483287e+00 -2.024811931383356267e+01
1.168930644891709968e-02 2.217510937605118748e+00 1.352868186183540766e+00 4.160633730442103051e+00 3.612723668216852424e+00 -2.019883277757996254e+01
1.168996706033185139e-02 2.219315026196378327e+00 1.351768435120099143e+00 4.159728640839747804e+00 3.612846050519282759e+00 -2.014943844121784977e+01
1.169063057800451624e-02 2.221122933116173481e+00 1.350668148651764877e+00 4.158819076252283864e+00 3.612968657543750517e+00 -2.009993620149917604e+01
1.169129702224390444e-02 2.222934669147210052e+00 1.349567327208449852e+00 4.157905031147730135e+00 3.613091489634415954e+00 -2.005032595535377027e+01
1.169196641355725770e-02 2.224750245110285185e+00 1.348465971222439164e+00 4.156986499999515416e+00 3.613214547139908195e+00 -2.000060759989047199e+01
1.169263877265409521e-02 2.226569671864455202e+00 1.347364081128393343e+00 4.156063477286534358e+00 3.613337830414453222e+00 -1.995078103239852396e+01
1.169331412045007679e-02 2.228392960307195025e+00 1.346261657363356123e+00 4.155135957493206078e+00 3.613461339816851137e+00 -1.990084615034880855e+01
1.169399247816688484e-02 2.230220121374499431e+00 1.345158700366796189e+00 4.154203935109758383e+00 3.613585075668688251e+00 -1.985080285139390810e+01
1.169467386747428082e-02 2.232051166040963874e+00 1.344055210580662019e+00 4.153267404632600801e+00 3.613709038195972223e+00 -1.980065103336715993e+01
1.169535830923821781e-02 2.233886105320724624e+00 1.342951188448921584e+00 4.152326360561484186e+00 3.613833228061457792e+00 -1.975039059430199728e+01
1.169604582530704880e-02 2.235724950266520850e+00 1.341846634418231821e+00 4.151380797403679601e+00 3.613957645607183800e+00 -1.970002143240786907e+01
1.169673643774421165e-02 2.237567711970337214e+00 1.340741548937657512e+00 4.150430709672253471e+00 3.614082291182698636e+00 -1.964954344608270276e+01
1.169743016883277933e-02 2.239414401563569523e+00 1.339635932458675738e+00 4.149476091886127982e+00 3.614207165142911737e+00 -1.959895653391388137e+01
1.169812704108000832e-02 2.241265030217194809e+00 1.338529785435182751e+00 4.148516938570142365e+00 3.614332267848313851e+00 -1.954826059467987420e+01
1.169882707722187665e-02 2.243119609141934312e+00 1.337423108323499976e+00 4.147553244255113292e+00 3.614457599664071985e+00 -1.949745552735128129e+01
1.169953030022764101e-02 2.244978149588429339e+00 1.336315901582377785e+00 4.146585003477892606e+00 3.614583160960365138e+00 -1.944654123109242150e+01
1.170023673365135422e-02 2.246840662847186643e+00 1.335208165673133829e+00 4.145612210782235074e+00 3.614708951963554462e+00 -1.939551760525782598e+01
1.170094640059358287e-02 2.248707160249407977e+00 1.334099901059266680e+00 4.144634860716441160e+00 3.614834973198399748e+00 -1.934438454940756458e+01
1.170165932454636862e-02 2.250577653166634828e+00 1.332991108206776909e+00 4.143652947835366085e+00 3.614961225132443889e+00 -1.929314196329763220e+01
1.170237552951540819e-02 2.252452153010843450e+00 1.331881787584216825e+00 4.142666466700749339e+00 3.615087708123140953e+00 -1.924178974687905352e+01
1.170309503975344896e-02 2.254330671234792582e+00 1.330771939662592995e+00 4.141675411880649804e+00 3.615214422534645422e+00 -1.919032780030343233e+01
1.170381787976546017e-02 2.256213219332193098e+00 1.329661564915374905e+00 4.140679777949507034e+00 3.615341368736451955e+00 -1.913875602392413455e+01
1.170454407431379719e-02 2.258099808837889189e+00 1.328550663818497624e+00 4.139679559488200766e+00 3.615468547102719032e+00 -1.908707431829749979e+01
1.170527364842337444e-02 2.259990451328027117e+00 1.327439236850370241e+00 4.138674751084116643e+00 3.615595958011811994e+00 -1.903528258418446839e+01
1.170600662746090065e-02 2.261885158420196884e+00 1.326327284491904068e+00 4.137665347331350496e+00 3.615723601819356592e+00 -1.898338072255084086e+01
1.170674303737438346e-02 2.263783941773486408e+00 1.325214807226589686e+00 4.136651342831221712e+00 3.615851478774946948e+00 -1.893136863456629015e+01
1.170748290328422515e-02 2.265686813089407003e+00 1.324101805540065069e+00 4.135632732189597149e+00 3.615979589524561888e+00 -1.887924622162132948e+01
1.170822625138700709e-02 2.267593784111070487e+00 1.322988279920710442e+00 4.134609510020632150e+00 3.616107934433923532e+00 -1.882701338530740642e+01
1.170897310815738682e-02 2.269504866623790029e+00 1.321874230859405364e+00 4.133581670945275732e+00 3.616236513875325187e+00 -1.877467002742764635e+01
1.170972350035396833e-02 2.271420072455268446e+00 1.320759658849532281e+00 4.132549209591331874e+00 3.616365328225261244e+00 -1.872221604999766598e+01
1.171047745502514816e-02 2.273339413475772730e+00 1.319644564386984964e+00 4.131512120593527015e+00 3.616494377865549392e+00 -1.866965135524751673e+01
1.171123499951498385e-02 2.275262901598323673e+00 1.318528947970172505e+00 4.130470398593566017e+00 3.616623663182090276e+00 -1.861697584562266883e+01
1.171199616146904356e-02 2.277190548778876167e+00 1.317412810100026199e+00 4.129424038240204986e+00 3.616753184563735957e+00 -1.856418942378560999e+01
1.171276096951722259e-02 2.279122367016262807e+00 1.316296151280144544e+00 4.128373034190185642e+00 3.616882942241005150e+00 -1.851129199261213643e+01
1.171352945129103956e-02 2.281058368353092725e+00 1.315178972016388004e+00 4.127317381105717331e+00 3.617012936761068165e+00 -1.845828345520752478e+01
1.171430163490887015e-02 2.282998564875410086e+00 1.314061272817190096e+00 4.126257073656463881e+00 3.617143168633551120e+00 -1.840516371489695047e+01
1.171507754939957353e-02 2.284942968712728728e+00 1.312943054193651760e+00 4.125192106520149338e+00 3.617273638229333343e+00 -1.835193267522378235e+01
1.171585722410452106e-02 2.286891592038442056e+00 1.311824316659419010e+00 4.124122474381834991e+00 3.617404345926073628e+00 -1.829859023995557976e+01
1.171664068868471728e-02 2.288844447070008670e+00 1.310705060730690708e+00 4.123048171933985095e+00 3.617535292106181632e+00 -1.824513631308534656e+01
1.171742797312792447e-02 2.290801546069144212e+00 1.309585286926225001e+00 4.121969193876534376e+00 3.617666477157375216e+00 -1.819157079883318318e+01
1.171821910775579581e-02 2.292762901342015880e+00 1.308464995767342209e+00 4.120885534916945758e+00 3.617797901471778044e+00 -1.813789360164740216e+01
1.171901412339522268e-02 2.294728525239383199e+00 1.307344187777961020e+00 4.119797189770451062e+00 3.617929565414519377e+00 -1.808410462620534176e+01
1.171981305243466331e-02 2.296698430156501658e+00 1.306222863484769237e+00 4.118704153161175441e+00 3.618061469125939400e+00 -1.803020377740850577e+01
1.172061592384888301e-02 2.298672628534720541e+00 1.305101023416430417e+00 4.117606419817138708e+00 3.618193613457765245e+00 -1.797619096041263731e+01
1.172142276958768221e-02 2.300651132859879322e+00 1.303978668104615490e+00 4.116503984476810984e+00 3.618325998772859542e+00 -1.792206608059247941e+01
1.172223362193774814e-02 2.302633955663248688e+00 1.302855798083583094e+00 4.115396841886483692e+00 3.618458625443330856e+00 -1.786782904355862911e+01
1.172304851353195634e-02 2.304621109521728606e+00 1.301732413890186679e+00 4.114284986800340604e+00 3.618591493849176999e+00 -1.781347975515909354e+01
1.172386747735867756e-02 2.306612607058047715e+00 1.300608516063877840e+00 4.113168413980523574e+00 3.618724604376258203e+00 -1.775901812148010350e+01
1.172469054677109136e-02 2.308608460940962281e+00 1.299484105146714530e+00 4.112047118197197371e+00 3.618857957417414895e+00 -1.770444404884819178e+01
1.172551775549648262e-02 2.310608683885456038e+00 1.298359181683365948e+00 4.110921094228620731e+00 3.618991553371001757e+00 -1.764975744383132650e+01
1.172634913904750491e-02 2.312613288652622501e+00 1.297233746221299056e+00 4.109790336862347182e+00 3.619125392430549315e+00 -1.759495821323439912e+01
1.172718473071576901e-02 2.314622288050784071e+00 1.296107799310268538e+00 4.108654840892036475e+00 3.619259475185126362e+00 -1.754004626411811429e+01
1.172802456428334757e-02 2.316635694935080814e+00 1.294981341502669636e+00 4.107514601119711450e+00 3.619393802215064238e+00 -1.748502150378863362e+01
1.172886867532806077e-02 2.318653522207375417e+00 1.293854373353711562e+00 4.106369612356878029e+00 3.619528373896975904e+00 -1.742988383979352207e+01
1.172971709980832888e-02 2.320675782816789656e+00 1.292726895421238087e+00 4.105219869423438972e+00 3.619663190615686865e+00 -1.737463317992927969e+01
1.173056987407514185e-02 2.322702489759906896e+00 1.291598908265734869e+00 4.104065367147758714e+00 3.619798252764114821e+00 -1.731926943224281246e+01
1.173142703488402362e-02 2.324733656080980371e+00 1.290470412450335891e+00 4.102906100366736197e+00 3.619933560743491263e+00 -1.726379250503326901e+01
1.173228861940699835e-02 2.326769294872141014e+00 1.289341408540829903e+00 4.101742063925871484e+00 3.620069114960658307e+00 -1.720820230685301055e+01
1.173315466531863437e-02 2.328809419273594195e+00 1.288211897105674186e+00 4.100573252679395431e+00 3.620204915817619273e+00 -1.715249874650909589e+01
1.173402521187402389e-02 2.330854042473587295e+00 1.287081878716133776e+00 4.099399661491176516e+00 3.620340963555547908e+00 -1.709668173306027938e+01
1.173490029558043289e-02 2.332903177709600318e+00 1.285951353945748554e+00 4.098221285231371525e+00 3.620477258886753091e+00 -1.704075117583650822e+01
1.173577995558391408e-02 2.334956838267347567e+00 1.284820323371008044e+00 4.097038118780729654e+00 3.620613802210131293e+00 -1.698470698441810001e+01
1.173666423148020735e-02 2.337015037481491309e+00 1.283688787571080958e+00 4.095850157028927185e+00 3.620750593931978401e+00 -1.692854906864643638e+01
1.173755316332795832e-02 2.339077788735854924e+00 1.282556747127823193e+00 4.094657394874637646e+00 3.620887634464752036e+00 -1.687227733862533441e+01
1.173844679166192485e-02 2.341145105463638298e+00 1.281424202625784048e+00 4.093459827225603753e+00 3.621024924226504460e+00 -1.681589170472273764e+01
1.173934515750619384e-02 2.343217001147637202e+00 1.280291154652211105e+00 4.092257448998704028e+00 3.621162463640205775e+00 -1.675939207757203064e+01
1.174024830238740158e-02 2.345293489320459557e+00 1.279157603797058007e+00 4.091050255120026513e+00 3.621300253133626690e+00 -1.670277836807386507e+01
1.174115626857465122e-02 2.347374583564702188e+00 1.278023550653013540e+00 4.089838240525100588e+00 3.621438293107022588e+00 -1.664605048739643678e+01
1.174206909841015063e-02 2.349460297513310980e+00 1.276888995815433026e+00 4.088621400158473307e+00 3.621576584025927747e+00 -1.658920834697987345e+01
1.174298683480640322e-02 2.351550644849702998e+00 1.275753939882396937e+00 4.087399728974131285e+00 3.621715126354259073e+00 -1.653225185853586510e+01
1.174390952150560288e-02 2.353645639307942350e+00 1.274618383454745318e+00 4.086173221935746724e+00 3.621853920521341585e+00 -1.647518093404816497e+01
1.174483720280892866e-02 2.355745294673018631e+00 1.273482327136051806e+00 4.084941874016546848e+00 3.621992966958822890e+00 -1.641799548577533940e+01
1.174576992359472813e-02 2.357849624781073850e+00 1.272345771532630954e+00 4.083705680199382293e+00 3.622132266101008025e+00 -1.636069542625234874e+01
1.174670772951111157e-02 2.359958643519603161e+00 1.271208717253557330e+00 4.082464635476905634e+00 3.622271818363217655e+00 -1.630328066829123301e+01
1.174765066626096144e-02 2.362072364827803028e+00 1.270071164910606898e+00 4.081218734851208119e+00 3.622411624222965809e+00 -1.624575112498537877e+01
1.174859878057010927e-02 2.364190802696637395e+00 1.268933115118351385e+00 4.079967973334459153e+00 3.622551684113430870e+00 -1.618810670970771426e+01
1.174955211977103849e-02 2.366313971169148989e+00 1.267794568494120533e+00 4.078712345948718010e+00 3.622691998471113450e+00 -1.613034733611386784e+01
1.175051073181712299e-02 2.368441884340683590e+00 1.266655525658011650e+00 4.077451847726004885e+00 3.622832567735387865e+00 -1.607247291814359613e+01
1.175147466546220404e-02 2.370574556359103191e+00 1.265515987232906481e+00 4.076186473708452773e+00 3.622973392333594500e+00 -1.601448337002211630e+01
1.175244396976419907e-02 2.372712001425093753e+00 1.264375953844438571e+00 4.074916218948135160e+00 3.623114472724856761e+00 -1.595637860626268001e+01
1.175341869448512898e-02 2.374854233792345060e+00 1.263235426121027905e+00 4.073641078507320934e+00 3.623255809366114466e+00 -1.589815854166727327e+01
1.175439889027524165e-02 2.377001267767764769e+00 1.262094404693898886e+00 4.072361047458618266e+00 3.623397402699241709e+00 -1.583982309132817257e+01
1.175538460845860188e-02 2.379153117711749754e+00 1.260952890197069687e+00 4.071076120884947080e+00 3.623539253167184171e+00 -1.578137217062947606e+01
1.175637590105154708e-02 2.381309798038425019e+00 1.259810883267357129e+00 4.069786293879603889e+00 3.623681361216980701e+00 -1.572280569524928318e+01
1.175737282107474843e-02 2.383471323215848869e+00 1.258668384544401775e+00 4.068491561546457191e+00 3.623823727273893347e+00 -1.566412358116014936e+01
1.175837542144102590e-02 2.385637707766389060e+00 1.257525394670602648e+00 4.067191918999562006e+00 3.623966351828864507e+00 -1.560532574463338307e+01
1.175938375642741548e-02 2.387808966266794730e+00 1.256381914291213819e+00 4.065887361363820673e+00 3.624109235326524292e+00 -1.554641210223742576e+01
1.176039788104425547e-02 2.389985113348515267e+00 1.255237944054311106e+00 4.064577883774791900e+00 3.624252378215476078e+00 -1.548738257084114167e+01
1.176141785105406720e-02 2.392166163697949433e+00 1.254093484610795395e+00 4.063263481378762698e+00 3.624395780946840340e+00 -1.542823706761494762e+01
1.176244372318050943e-02 2.394352132056671412e+00 1.252948536614410413e+00 4.061944149332894938e+00 3.624539443960597129e+00 -1.536897551003244367e+01
1.176347555454720570e-02 2.396543033221739005e+00 1.251803100721716300e+00 4.060619882805079683e+00 3.624683367726324157e+00 -1.530959781587295154e+01
1.176451340311387463e-02 2.398738882045905019e+00 1.250657177592116254e+00 4.059290676974160128e+00 3.624827552714087631e+00 -1.525010390322233533e+01
1.176555732792414731e-02 2.400939693437836642e+00 1.249510767887878959e+00 4.057956527030101235e+00 3.624971999376651155e+00 -1.519049369047430176e+01
1.176660738884668760e-02 2.403145482362401886e+00 1.248363872274125930e+00 4.056617428173952433e+00 3.625116708170293300e+00 -1.513076709633258154e+01
1.176766364659658989e-02 2.405356263840920050e+00 1.247216491418839279e+00 4.055273375617923115e+00 3.625261679553125838e+00 -1.507092403981235584e+01
1.176872616308525556e-02 2.407572052951388653e+00 1.246068625992882373e+00 4.053924364585570039e+00 3.625406913964176692e+00 -1.501096444024163290e+01
1.176979500021161848e-02 2.409792864828866232e+00 1.244920276669940318e+00 4.052570390311434068e+00 3.625552411904250594e+00 -1.495088821726466044e+01
1.177087022145574535e-02 2.412018714665562058e+00 1.243771444126611669e+00 4.051211448041676100e+00 3.625698173830676829e+00 -1.489069529084107657e+01
1.177195189121001996e-02 2.414249617711171858e+00 1.242622129042376455e+00 4.049847533033902103e+00 3.625844200204288548e+00 -1.483038558124884787e+01
1.177304007479862587e-02 2.416485589273139389e+00 1.241472332099599729e+00 4.048478640557237718e+00 3.625990491488638057e+00 -1.476995900908574733e+01
1.177413483877806644e-02 2.418726644716894914e+00 1.240322053983550221e+00 4.047104765892473033e+00 3.626137048135462226e+00 -1.470941549527056758e+01
1.177523625012851481e-02 2.420972799466182046e+00 1.239171295382373472e+00 4.045725904331924028e+00 3.626283870626151540e+00 -1.464875496104621000e+01
1.177634437684434848e-02 2.423224069003282466e+00 1.238020056987118034e+00 4.044342051179651065e+00 3.626430959443348367e+00 -1.458797732798023539e+01
1.177745928834274952e-02 2.425480468869252615e+00 1.236868339491756785e+00 4.042953201751633863e+00 3.626578315051726342e+00 -1.452708251796627081e+01
1.177858105506111169e-02 2.427742014664218573e+00 1.235716143593177607e+00 4.041559351375738629e+00 3.626725937919562437e+00 -1.446607045322621055e+01
1.177970974848485848e-02 2.430008722047651837e+00 1.234563469991187379e+00 4.040160495391789119e+00 3.626873828516945952e+00 -1.440494105631185384e+01
1.178084544184369864e-02 2.432280606738599804e+00 1.233410319388536625e+00 4.038756629151770916e+00 3.627021987292992300e+00 -1.434369425010589083e+01
1.178198820764317541e-02 2.434557684516098330e+00 1.232256692490854233e+00 4.037347748019437077e+00 3.627170414763182915e+00 -1.428232995782608228e+01
1.178313812086602061e-02 2.436839971219264989e+00 1.231102590006745379e+00 4.035933847370982264e+00 3.627319111396435147e+00 -1.422084810302369284e+01
1.178429525762809266e-02 2.439127482747653897e+00 1.229948012647755773e+00 4.034514922594854447e+00 3.627468077665371826e+00 -1.415924860958691589e+01
1.178545969518809966e-02 2.441420235061534161e+00 1.228792961128376771e+00 4.033090969091833067e+00 3.627617314044529806e+00 -1.409753140174213115e+01
1.178663151244062172e-02 2.443718244182141230e+00 1.227637436166064244e+00 4.031661982275176470e+00 3.627766820997746056e+00 -1.403569640405559582e+01
1.178781078858371321e-02 2.446021526192025952e+00 1.226481438481209718e+00 4.030227957570481578e+00 3.627916599018116806e+00 -1.397374354143603981e+01
1.178899760402321931e-02 2.448330097235293046e+00 1.225324968797166791e+00 4.028788890415898827e+00 3.628066648601196764e+00 -1.391167273913551128e+01
1.179019204113631626e-02 2.450643973517844909e+00 1.224168027840276896e+00 4.027344776262327564e+00 3.628216970223684612e+00 -1.384948392275103579e+01
1.179139418355523022e-02 2.452963171307709356e+00 1.223010616339852197e+00 4.025895610573368089e+00 3.628367564364966658e+00 -1.378717701822621677e+01
1.179260411620696759e-02 2.455287706935314507e+00 1.221852735028187142e+00 4.024441388825405141e+00 3.628518431508005015e+00 -1.372475195185374552e+01
1.179382192601264104e-02 2.457617596793750803e+00 1.220694384640576446e+00 4.022982106507789979e+00 3.628669572117138920e+00 -1.366220865027602116e+01
1.179504769947087306e-02 2.459952857339180898e+00 1.219535565915260467e+00 4.021517759122517077e+00 3.628820986714040853e+00 -1.359954704048882768e+01
1.179628152580316017e-02 2.462293505090972445e+00 1.218376279593509137e+00 4.020048342184809442e+00 3.628972675781894974e+00 -1.353676704984091828e+01
1.179752349567282296e-02 2.464639556632056916e+00 1.217216526419593770e+00 4.018573851222980942e+00 3.629124639806228014e+00 -1.347386860603663550e+01
1.179877370119244637e-02 2.466991028609224923e+00 1.216056307140792825e+00 4.017094281778509135e+00 3.629276879274457634e+00 -1.341085163713758099e+01
1.180003223635483697e-02 2.469347937733401999e+00 1.214895622507405681e+00 4.015609629406172054e+00 3.629429394665971476e+00 -1.334771607156431905e+01
1.180129919594906374e-02 2.471710300779998093e+00 1.213734473272733316e+00 4.014119889673953168e+00 3.629582186483337747e+00 -1.328446183809866277e+01
1.180257467627341891e-02 2.474078134589175804e+00 1.212572860193097402e+00 4.012625058163224345e+00 3.629735255232897639e+00 -1.322108886588509691e+01
1.180385877587414659e-02 2.476451456066117274e+00 1.211410784027863841e+00 4.011125130468927935e+00 3.629888601404707593e+00 -1.315759708443192189e+01
1.180515159492591393e-02 2.478830282181352374e+00 1.210248245539433221e+00 4.009620102199555447e+00 3.630042225492153829e+00 -1.309398642361373000e+01
1.180645323528253451e-02 2.481214629971069119e+00 1.209085245493244587e+00 4.008109968977227489e+00 3.630196127989723021e+00 -1.303025681367275901e+01
1.180776380179501470e-02 2.483604516537374796e+00 1.207921784657800757e+00 4.006594726437890941e+00 3.630350309372617712e+00 -1.296640818522061167e+01
1.180908339765645958e-02 2.485999959048743158e+00 1.206757863804606368e+00 4.005074370230952141e+00 3.630504770178731189e+00 -1.290244046924153665e+01
1.181041213036864226e-02 2.488400974740146765e+00 1.205593483708258695e+00 4.003548896019921699e+00 3.630659510902822795e+00 -1.283835359709193291e+01
1.181175010932007663e-02 2.490807580913442454e+00 1.204428645146416121e+00 4.002018299482253738e+00 3.630814532041748421e+00 -1.277414750050328784e+01
1.181309744574621581e-02 2.493219794937683087e+00 1.203263348899804352e+00 4.000482576309422278e+00 3.630969834094011084e+00 -1.270982211158369068e+01
1.181445425413513335e-02 2.495637634249401771e+00 1.202097595752234405e+00 3.998941722207087324e+00 3.631125417543952238e+00 -1.264537736281939395e+01
1.181582064841575630e-02 2.498061116353007538e+00 1.200931386490570629e+00 3.997395732894916787e+00 3.631281282910286290e+00 -1.258081318707784213e+01
1.181719674411300415e-02 2.500490258821061129e+00 1.199764721904755360e+00 3.995844604106805864e+00 3.631437430719144821e+00 -1.251612951760862558e+01
1.181858266112484693e-02 2.502925079294533450e+00 1.198597602787843108e+00 3.994288331591143493e+00 3.631593861468801254e+00 -1.245132628804447172e+01
1.181997852133477231e-02 2.505365595483176833e+00 1.197430029935982132e+00 3.992726911110726640e+00 3.631750575661392588e+00 -1.238640343240404107e+01
1.182138444869277813e-02 2.507811825165844333e+00 1.196262004148419988e+00 3.991160338442843347e+00 3.631907573801693268e+00 -1.232136088509337846e+01
1.182280057203326240e-02 2.510263786190768620e+00 1.195093526227531511e+00 3.989588609379509432e+00 3.632064856368081518e+00 -1.225619858090741410e+01
1.182422701501592739e-02 2.512721496476069127e+00 1.193924596978737096e+00 3.988011719726963999e+00 3.632222423921318555e+00 -1.219091645503371169e+01
1.182566390889256552e-02 2.515184974009843533e+00 1.192755217210620611e+00 3.986429665306489678e+00 3.632380276967056787e+00 -1.212551444305169923e+01
1.182711138737570569e-02 2.517654236850598526e+00 1.191585387734886314e+00 3.984842441954187908e+00 3.632538416011687143e+00 -1.205999248093551302e+01
1.182856958645967307e-02 2.520129303127580211e+00 1.190415109366365076e+00 3.983250045521046889e+00 3.632696841565894008e+00 -1.199435050505598355e+01
1.183003864552331641e-02 2.522610191041091632e+00 1.189244382923026144e+00 3.981652471873080135e+00 3.632855554132313536e+00 -1.192858845218194297e+01
1.183151870456357162e-02 2.525096918862871131e+00 1.188073209225962046e+00 3.980049716891253642e+00 3.633014554236322802e+00 -1.186270625948319690e+01
1.183300990577306790e-02 2.527589504936410325e+00 1.186901589099403465e+00 3.978441776471647540e+00 3.633173842408798926e+00 -1.179670386453140196e+01
1.183451239585615877e-02 2.530087967677248084e+00 1.185729523370744998e+00 3.976828646525659927e+00 3.633333419164447076e+00 -1.173058120530191140e+01
1.183602632417802419e-02 2.532592325573343572e+00 1.184557012870534498e+00 3.975210322979984667e+00 3.633493285021143659e+00 -1.166433822017582855e+01
1.183755184287898880e-02 2.535102597185422635e+00 1.183384058432477737e+00 3.973586801776693989e+00 3.633653440498928688e+00 -1.159797484794180278e+01
1.183908910741504270e-02 2.537618801147307313e+00 1.182210660893449061e+00 3.971958078873344178e+00 3.633813886116230130e+00 -1.153149102779785906e+01
1.184063827496379014e-02 2.540140956166295538e+00 1.181036821093482292e+00 3.970324150242972028e+00 3.633974622405629518e+00 -1.146488669935355631e+01
1.184219950687021017e-02 2.542669081023463562e+00 1.179862539875796035e+00 3.968685011874298674e+00 3.634135649891202746e+00 -1.139816180263144041e+01
1.184377296785387584e-02 2.545203194574036765e+00 1.178687818086790351e+00 3.967040659771763345e+00 3.634296969096628693e+00 -1.133131627806885078e+01
1.184535882563412558e-02 2.547743315747743598e+00 1.177512656576050087e+00 3.965391089955588644e+00 3.634458580549847273e+00 -1.126435006652010529e+01
1.184695725128955338e-02 2.550289463549164193e+00 1.176337056196352870e+00 3.963736298461872032e+00 3.634620484780728411e+00 -1.119726310925833346e+01
1.184856841974662144e-02 2.552841657058085634e+00 1.175161017803674879e+00 3.962076281342686634e+00 3.634782682317070801e+00 -1.113005534797697393e+01
1.185019250976105699e-02 2.555399915429857227e+00 1.173984542257196617e+00 3.960411034666155849e+00 3.634945173686712661e+00 -1.106272672479196473e+01
1.185182970290058965e-02 2.557964257895763538e+00 1.172807630419302471e+00 3.958740554516500421e+00 3.635107959424851209e+00 -1.099527718224375405e+01
1.185348018521001356e-02 2.560534703763369002e+00 1.171630283155593588e+00 3.957064836994172552e+00 3.635271040062721060e+00 -1.092770666329869478e+01
1.185514414682555320e-02 2.563111272416884301e+00 1.170452501334892093e+00 3.955383878215924298e+00 3.635434416132587998e+00 -1.086001511135137143e+01
1.185682178166054361e-02 2.565693983317540727e+00 1.169274285829241755e+00 3.953697674314874622e+00 3.635598088169298858e+00 -1.079220247022627177e+01
1.185851328732552903e-02 2.568282856003956560e+00 1.168095637513915097e+00 3.952006221440592881e+00 3.635762056710388546e+00 -1.072426868417965196e+01
1.186021886635833800e-02 2.570877910092493668e+00 1.166916557267422938e+00 3.950309515759210743e+00 3.635926322291864299e+00 -1.065621369790162554e+01
1.186193872588022467e-02 2.573479165277639424e+00 1.165737045971516617e+00 3.948607553453492347e+00 3.636090885449424714e+00 -1.058803745651775507e+01
