# x rho vel Tmat Trad
-2.043477503601801026e-01 1.000422538573423781e+00 2.998732919670043984e+01 1.623252280948737747e+00 3.631072329739934101e+00
-2.043414501179253440e-01 1.000425191070027475e+00 2.998724968921746381e+01 1.627160879744450783e+00 3.636774551182503590e+00
-2.043351654892037184e-01 1.000427853202465966e+00 2.998716989332824667e+01 1.631083602182565651e+00 3.642473743869086178e+00
-2.043288964713042555e-01 1.000430524976403390e+00 2.998708980886762987e+01 1.635020516475404140e+00 3.648164285890797665e+00
-2.043226428669509542e-01 1.000433206447617129e+00 2.998700943416836040e+01 1.638971691083682680e+00 3.653847557705558913e+00
-2.043164044646185729e-01 1.000435897677925068e+00 2.998692876738219582e+01 1.642937194862278849e+00 3.659525708363274621e+00
-2.043101811168924475e-01 1.000438598716383076e+00 2.998684780704345698e+01 1.646917097124910523e+00 3.665199058823995326e+00
-2.043039726855923055e-01 1.000441309612872587e+00 2.998676655166178406e+01 1.650911467602834470e+00 3.670867998321571513e+00
-2.042977790422326190e-01 1.000444030418194963e+00 2.998668499971929435e+01 1.654920376447563068e+00 3.676532995338887222e+00
-2.042916000684827371e-01 1.000446761184173639e+00 2.998660314966751272e+01 1.658943894233581906e+00 3.682194609304254573e+00
-2.042854356566272678e-01 1.000449501963761145e+00 2.998652099992417064e+01 1.662982091961062725e+00 3.687853502466643008e+00
-2.042792853848337808e-01 1.000452252770643202e+00 2.998643855008399939e+01 1.667035041193587475e+00 3.693505024497090616e+00
-2.042731491988027948e-01 1.000455013664505621e+00 2.998635579836301446e+01 1.671102813778060803e+00 3.699150706636898267e+00
-2.042670270424035150e-01 1.000457784704772646e+00 2.998627274298511836e+01 1.675185482000961956e+00 3.704791978331605229e+00
-2.042609187905032875e-01 1.000460565942397739e+00 2.998618938242816157e+01 1.679283118619137705e+00 3.710429084490182827e+00
-2.042548243228390625e-01 1.000463357429181910e+00 2.998610571514465661e+01 1.683395796832041880e+00 3.716062337586023112e+00
-2.042487435240472049e-01 1.000466159217876072e+00 2.998602173955867300e+01 1.687523590284629060e+00 3.721692129512020220e+00
-2.042426762836934973e-01 1.000468971362294512e+00 2.998593745406249056e+01 1.691666573070247814e+00 3.727318943996231759e+00
-2.042366224963026722e-01 1.000471793917429020e+00 2.998585285701314262e+01 1.695824819733535938e+00 3.732943369164531067e+00
-2.042305817346762864e-01 1.000474626899548580e+00 2.998576794792829148e+01 1.699998405409338664e+00 3.738560939653905457e+00
-2.042245539609148230e-01 1.000477470373711153e+00 2.998568272486337349e+01 1.704187405529586918e+00 3.744173505548433312e+00
-2.042185390888474061e-01 1.000480324399973586e+00 2.998559718602377444e+01 1.708391896008384148e+00 3.749782203621132126e+00
-2.042125369717959493e-01 1.000483189032124187e+00 2.998551132980280443e+01 1.712611953250007257e+00 3.755387311100074843e+00
-2.042065474605563868e-01 1.000486064324960234e+00 2.998542515456360036e+01 1.716847654127670930e+00 3.760989188016785612e+00
-2.042005704030209756e-01 1.000488950334406546e+00 2.998533865863556613e+01 1.721099075986593174e+00 3.766588289964045710e+00
-2.041946056438006252e-01 1.000491847117638944e+00 2.998525184031066360e+01 1.725366296647061315e+00 3.772185181285662825e+00
-2.041886530238471997e-01 1.000494754733217473e+00 2.998516469783943705e+01 1.729649394407491325e+00 3.777780548857979870e+00
-2.041827125014350486e-01 1.000497673191067305e+00 2.998507723093008437e+01 1.733948448221348082e+00 3.783368963555713282e+00
-2.041767838787002520e-01 1.000500602565828734e+00 2.998498943735131661e+01 1.738263537309004070e+00 3.788953083142133860e+00
-2.041708669860989034e-01 1.000503542920218925e+00 2.998490131522925495e+01 1.742594741425592231e+00 3.794534004284954243e+00
-2.041649616677938261e-01 1.000506494311199868e+00 2.998481286286256520e+01 1.746942140843672275e+00 3.800112055351270168e+00
-2.041590677650845786e-01 1.000509456796867314e+00 2.998472407851600607e+01 1.751305816333100340e+00 3.805687656341282477e+00
-2.041531851161727806e-01 1.000512430436575784e+00 2.998463496041666687e+01 1.755685849164299928e+00 3.811261332058670792e+00
-2.041473135559272734e-01 1.000515415291073573e+00 2.998454550674992802e+01 1.760082321111526849e+00 3.816833725604253935e+00
-2.041414529156495572e-01 1.000518411422644416e+00 2.998445571565522627e+01 1.764495314456140829e+00 3.822405612690864540e+00
-2.041356033449163720e-01 1.000521418833783871e+00 2.998436558706384503e+01 1.768924912207243016e+00 3.827970517844758280e+00
-2.041297645648595116e-01 1.000524437610244233e+00 2.998427511841199333e+01 1.773371197601141924e+00 3.833532012771384778e+00
-2.041239364124456945e-01 1.000527467816775484e+00 2.998418430776538912e+01 1.777834254472117959e+00 3.839091059444474485e+00
-2.041181187569436617e-01 1.000530509513360755e+00 2.998409315333266179e+01 1.782314167199468669e+00 3.844647994713631611e+00
-2.041123114696388186e-01 1.000533562761159789e+00 2.998400165328725109e+01 1.786811020690502572e+00 3.850203246328615325e+00
-2.041065144239576634e-01 1.000536627622641062e+00 2.998390980576344944e+01 1.791324900384045016e+00 3.855757346136550634e+00
-2.041007274955922435e-01 1.000539704161720111e+00 2.998381760885224523e+01 1.795855892253952035e+00 3.861310943819819208e+00
-2.040949505626248051e-01 1.000542792443908979e+00 2.998372506059686060e+01 1.800404082812623097e+00 3.866864821294898835e+00
-2.040891835634148221e-01 1.000545892468424070e+00 2.998363216102729467e+01 1.804969559360015907e+00 3.872411996773563736e+00
-2.040834263592728182e-01 1.000549004330721026e+00 2.998353890728955662e+01 1.809552409402955808e+00 3.877956705163838613e+00
-2.040776788411104992e-01 1.000552128096620530e+00 2.998344529741780917e+01 1.814152721111413902e+00 3.883499650138749981e+00
-2.040719409071447554e-01 1.000555263829099317e+00 2.998335132953153348e+01 1.818770583226719362e+00 3.889041153485052860e+00
-2.040662124597569516e-01 1.000558411592346930e+00 2.998325700171392327e+01 1.823406085051195058e+00 3.894581626576822941e+00
-2.040604934056785280e-01 1.000561571451904719e+00 2.998316231200775306e+01 1.828059316451931204e+00 3.900121583715109974e+00
-2.040547836561766304e-01 1.000564743474811058e+00 2.998306725841099052e+01 1.832730367864550569e+00 3.905661656209332921e+00
-2.040490831272396277e-01 1.000567927729758555e+00 2.998297183887213180e+01 1.837419330296985454e+00 3.911202607079792060e+00
-2.040433915278868637e-01 1.000571124214500340e+00 2.998287605346550677e+01 1.842126295601135055e+00 3.916737172193458516e+00
-2.040377088765815694e-01 1.000574333033761087e+00 2.998277989905998453e+01 1.846851355823933227e+00 3.922270132996756420e+00
-2.040320350807482419e-01 1.000577554254368673e+00 2.998268337366015146e+01 1.851594603743001999e+00 3.927801924254961108e+00
-2.040263700444446271e-01 1.000580787942577432e+00 2.998258647528787080e+01 1.856356132734517939e+00 3.933332865084281149e+00
-2.040207136733543647e-01 1.000584034165934222e+00 2.998248920192632383e+01 1.861136036770908220e+00 3.938863367146270278e+00
-2.040150658747595935e-01 1.000587292993427191e+00 2.998239155151560098e+01 1.865934410424886947e+00 3.944393948664408622e+00
-2.040094265575135291e-01 1.000590564495642321e+00 2.998229352194800867e+01 1.870751348873497699e+00 3.949925248953950252e+00
-2.040037956309863065e-01 1.000593848744315562e+00 2.998219511108145952e+01 1.875586947904445578e+00 3.955457976633432793e+00
-2.039981728750798751e-01 1.000597145735403704e+00 2.998209631904461858e+01 1.880441304209976794e+00 3.960984551479326932e+00
-2.039925582661697989e-01 1.000600455583190662e+00 2.998199714242062797e+01 1.885314514663914087e+00 3.966510273425768673e+00
-2.039869517015156508e-01 1.000603778356316864e+00 2.998189757916039255e+01 1.890206676940284547e+00 3.972035391823330652e+00
-2.039813530774935713e-01 1.000607114124673735e+00 2.998179762717743202e+01 1.895117889342813777e+00 3.977560240124679236e+00
-2.039757622894396716e-01 1.000610462959552027e+00 2.998169728434340797e+01 1.900048250809254657e+00 3.983085249471429723e+00
-2.039701792314934647e-01 1.000613824933801022e+00 2.998159654848338107e+01 1.904997860915715657e+00 3.988610963193738979e+00
-2.039646037964411573e-01 1.000617200121995509e+00 2.998149541737079105e+01 1.909966819880992039e+00 3.994138051892370367e+00
-2.039590358789766245e-01 1.000620588597288307e+00 2.998139388882178480e+01 1.914955228583617330e+00 3.999666978191147582e+00
-2.039534754518619042e-01 1.000623990357586202e+00 2.998129196290717147e+01 1.919963188850375646e+00 4.005190244505098640e+00
-2.039479223629261095e-01 1.000627405523067504e+00 2.998118963603421605e+01 1.924990802705297099e+00 4.010713223012655426e+00
-2.039423765096384511e-01 1.000630834166165606e+00 2.998108690604088977e+01 1.930038173024627435e+00 4.016236175508776540e+00
-2.039368377888626793e-01 1.000634276360657715e+00 2.998098377072496845e+01 1.935105403354640208e+00 4.021759451464362201e+00
-2.039313060967857527e-01 1.000637732181822726e+00 2.998088022783933226e+01 1.940192597916284400e+00 4.027283502160616813e+00
-2.039257813288462562e-01 1.000641201706611971e+00 2.998077627508686405e+01 1.945299861609828929e+00 4.032808895767405311e+00
-2.039202633796630970e-01 1.000644685013825530e+00 2.998067191011512733e+01 1.950427300019506704e+00 4.038336332609362422e+00
-2.039147521518224204e-01 1.000648182177811929e+00 2.998056713070518242e+01 1.955575019443534401e+00 4.043865998796880135e+00
-2.039092476509690999e-01 1.000651693199199332e+00 2.998046193684690053e+01 1.960743127171319600e+00 4.049390534784172324e+00
-2.039037497141516220e-01 1.000655218204071106e+00 2.998035632477147416e+01 1.965931730710247516e+00 4.054915353902427633e+00
-2.038982582487025297e-01 1.000658757268847676e+00 2.998025029219813931e+01 1.971140938474722271e+00 4.060440725313060994e+00
-2.038927731629645301e-01 1.000662310471380767e+00 2.998014383680338213e+01 1.976370859592607943e+00 4.065967008547088035e+00
-2.038872943663404824e-01 1.000665877891119049e+00 2.998003695621592612e+01 1.981621603910219243e+00 4.071494667911086829e+00
-2.038818217693433021e-01 1.000669459609289325e+00 2.997992964801131777e+01 1.986893281997315075e+00 4.077024287830893101e+00
-2.038763552836460879e-01 1.000673055709085935e+00 2.997982190970629190e+01 1.992186005152095651e+00 4.082556588921220531e+00
-2.038708948222039685e-01 1.000676666265828851e+00 2.997971373905357950e+01 1.997499885446282653e+00 4.088091452254249525e+00
-2.038654402997565618e-01 1.000680291284365309e+00 2.997960513591732479e+01 2.002835035982063694e+00 4.093621776685053781e+00
-2.038599916314658145e-01 1.000683930896225204e+00 2.997949609636643231e+01 2.008191570110569923e+00 4.099152940239613407e+00
-2.038545487342388329e-01 1.000687585182053807e+00 2.997938661799440752e+01 2.013569602145764748e+00 4.104685217617299209e+00
-2.038491115264049747e-01 1.000691254224018056e+00 2.997927669834925979e+01 2.018969247161813918e+00 4.110218976518434708e+00
-2.038436799277666411e-01 1.000694938105987752e+00 2.997916633492811300e+01 2.024390620998457457e+00 4.115754692776939727e+00
-2.038382538596499038e-01 1.000698636913724737e+00 2.997905552517151051e+01 2.029833840266381806e+00 4.121292966102141797e+00
-2.038328332449552138e-01 1.000702350735086066e+00 2.997894426645734711e+01 2.035299022352586196e+00 4.126834536425874944e+00
-2.038274180044093720e-01 1.000706079618792765e+00 2.997883255733606234e+01 2.040786285594788474e+00 4.132376337099104902e+00
-2.038220080431768777e-01 1.000709823428984846e+00 2.997872040188775244e+01 2.046295749884819326e+00 4.137897714595281329e+00
-2.038166033025513579e-01 1.000713582408344848e+00 2.997860779285234756e+01 2.051827534376079676e+00 4.143414212266336882e+00
-2.038112037104863883e-01 1.000717356637400135e+00 2.997849472782773006e+01 2.057381759692447520e+00 4.148925749634970295e+00
-2.038058091967261398e-01 1.000721146199745615e+00 2.997838120431997666e+01 2.062958547262620623e+00 4.154432484405268688e+00
-2.038004196928676348e-01 1.000724951182442535e+00 2.997826721973147812e+01 2.068558019324968633e+00 4.159934844700058143e+00
-2.037950351324230858e-01 1.000728771676420603e+00 2.997815277134883161e+01 2.074180298932385647e+00 4.165433560789253420e+00
-2.037896554508821512e-01 1.000732607776892769e+00 2.997803785633046658e+01 2.079825509957144991e+00 4.170929697291337668e+00
-2.037842805857742468e-01 1.000736459583775328e+00 2.997792247169405044e+01 2.085493777095753565e+00 4.176424684963863321e+00
-2.037789104767308568e-01 1.000740327202118030e+00 2.997780661430359928e+01 2.091185225873800846e+00 4.181920352731457236e+00
-2.037735450655477343e-01 1.000744210742540830e+00 2.997769028085642518e+01 2.096899982650815897e+00 4.187418959311385080e+00
-2.037681842962473511e-01 1.000748110321679318e+00 2.997757346786978516e+01 2.102638174625120815e+00 4.192923224957935346e+00
-2.037628281151410981e-01 1.000752026062638134e+00 2.997745617166731336e+01 2.108399929838680631e+00 4.198436363012568506e+00
-2.037574764708915132e-01 1.000755958095451259e+00 2.997733838836523645e+01 2.114185377181957648e+00 4.203962111074126540e+00
-2.037521293145747314e-01 1.000759906557550538e+00 2.997722011385834406e+01 2.119994646398768001e+00 4.209504762021574642e+00
-2.037467865997426852e-01 1.000763871594241960e+00 2.997710134380575298e+01 2.125827868091132888e+00 4.215069194791509766e+00
-2.037414478489711078e-01 1.000767852799774760e+00 2.997698209037310590e+01 2.131685176107287027e+00 4.220610687177019038e+00
-2.037361130848724666e-01 1.000771850423531673e+00 2.997686234610201339e+01 2.137566702428821852e+00 4.226143744227347732e+00
-2.037307823306039600e-01 1.000775864720605091e+00 2.997674210336332123e+01 2.143472579921734233e+00 4.231683097654443060e+00
-2.037254554857035049e-01 1.000779895793360685e+00 2.997662135910287162e+01 2.149402943024190105e+00 4.237229643653054545e+00
-2.037201324449591788e-01 1.000783943745811033e+00 2.997650011021729100e+01 2.155357927098260351e+00 4.242784353648298534e+00
-2.037148130980851179e-01 1.000788008683774155e+00 2.997637835354930402e+01 2.161337668436899673e+00 4.248348286101279569e+00
-2.037094973293973876e-01 1.000792090715044713e+00 2.997625608588257151e+01 2.167342304270920117e+00 4.253922599177784036e+00
-2.037041850174899360e-01 1.000796189949580750e+00 2.997613330393611264e+01 2.173371972775969940e+00 4.259508564496724325e+00
-2.036988760349104643e-01 1.000800306499704417e+00 2.997601000435830443e+01 2.179426813079512915e+00 4.265107581603633236e+00
-2.036935706199071161e-01 1.000804440332275558e+00 2.997588618815454353e+01 2.185506965914376654e+00 4.270708366541406065e+00
-2.036882687793425684e-01 1.000808591507761136e+00 2.997576185352657063e+01 2.191612572588693464e+00 4.276307833114868728e+00
-2.036829702086289107e-01 1.000812760210783026e+00 2.997563699495762535e+01 2.197743774854310939e+00 4.281913558903454486e+00
-2.036776748284741811e-01 1.000816946536779772e+00 2.997551160960233574e+01 2.203900715847072256e+00 4.287525308261705526e+00
-2.036723825604832006e-01 1.000821150581727492e+00 2.997538569459937463e+01 2.210083539704399858e+00 4.293142836579068700e+00
-2.036670933272554662e-01 1.000825372442304628e+00 2.997525924706653555e+01 2.216292391573008391e+00 4.298765904021133011e+00
-2.036618070524832957e-01 1.000829612216070252e+00 2.997513226409538234e+01 2.222527417616618095e+00 4.304394289922258920e+00
-2.036565236610494434e-01 1.000833870001662129e+00 2.997500474274534454e+01 2.228788765023660190e+00 4.310027808813066130e+00
-2.036512430791252160e-01 1.000838145899005882e+00 2.997487668003741845e+01 2.235076582014989821e+00 4.315666326710048573e+00
-2.036459652481251159e-01 1.000842439995643263e+00 2.997474807336366709e+01 2.241391017913861639e+00 4.321308616288877857e+00
-2.036406901163106686e-01 1.000846752375665005e+00 2.997461892021964758e+01 2.247732223115471939e+00 4.326953121921238932e+00
-2.036354176010048977e-01 1.000851083157837218e+00 2.997448921706258673e+01 2.254100348924444219e+00 4.332601129443266252e+00
-2.036301476386988552e-01 1.000855432445666882e+00 2.997435896080686035e+01 2.260495547787249482e+00 4.338252583008271657e+00
-2.036248801681348197e-01 1.000859800344815254e+00 2.997422814830251880e+01 2.266917973223463001e+00 4.343907544263804432e+00
-2.036196151304271451e-01 1.000864186963384084e+00 2.997409677632668235e+01 2.273367779833574076e+00 4.349566213055918951e+00
