# Athena++ data at time=1.800000e+00  cycle=1734  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
1360  8.48438e+00  8.00011e-01  1.00000e+00  1.03839e-15  0.00000e+00  0.00000e+00
1361  8.49063e+00  8.00173e-01  1.00000e+00  8.54874e-16  0.00000e+00  0.00000e+00
1362  8.49687e+00  8.00531e-01  1.00000e+00  7.79860e-16  0.00000e+00  0.00000e+00
1363  8.50313e+00  8.01083e-01  1.00000e+00  8.54572e-16  0.00000e+00  0.00000e+00
1364  8.50937e+00  8.01830e-01  1.00000e+00  1.02132e-15  0.00000e+00  0.00000e+00
1365  8.51562e+00  8.02770e-01  1.00000e+00  1.01697e-15  0.00000e+00  0.00000e+00
1366  8.52188e+00  8.03903e-01  1.00000e+00  1.01223e-15  0.00000e+00  0.00000e+00
1367  8.52812e+00  8.05227e-01  1.00000e+00  1.00203e-15  0.00000e+00  0.00000e+00
1368  8.53438e+00  8.06741e-01  1.00000e+00  8.24344e-16  0.00000e+00  0.00000e+00
1369  8.54062e+00  8.08444e-01  1.00000e+00  1.03103e-15  0.00000e+00  0.00000e+00
1370  8.54688e+00  8.10335e-01  1.00000e+00  8.48460e-16  0.00000e+00  0.00000e+00
1371  8.55313e+00  8.12410e-01  1.00000e+00  1.00368e-15  0.00000e+00  0.00000e+00
1372  8.55937e+00  8.14668e-01  1.00000e+00  8.04777e-16  0.00000e+00  0.00000e+00
1373  8.56563e+00  8.17108e-01  1.00000e+00  1.05169e-15  0.00000e+00  0.00000e+00
1374  8.57187e+00  8.19726e-01  1.00000e+00  9.88899e-16  0.00000e+00  0.00000e+00
1375  8.57812e+00  8.22520e-01  1.00000e+00  7.91804e-16  0.00000e+00  0.00000e+00
1376  8.58438e+00  8.25488e-01  1.00000e+00  7.48163e-16  0.00000e+00  0.00000e+00
1377  8.59062e+00  8.28625e-01  1.00000e+00  7.13114e-16  0.00000e+00  0.00000e+00
1378  8.59688e+00  8.31931e-01  1.00000e+00  8.17068e-16  0.00000e+00  0.00000e+00
1379  8.60312e+00  8.35400e-01  1.00000e+00  6.15095e-16  0.00000e+00  0.00000e+00
1380  8.60938e+00  8.39030e-01  1.00000e+00  8.31280e-16  0.00000e+00  0.00000e+00
1381  8.61563e+00  8.42817e-01  1.00000e+00  9.32930e-16  0.00000e+00  0.00000e+00
1382  8.62187e+00  8.46758e-01  1.00000e+00  8.51110e-16  0.00000e+00  0.00000e+00
1383  8.62813e+00  8.50848e-01  1.00000e+00  8.49943e-16  0.00000e+00  0.00000e+00
1384  8.63437e+00  8.55084e-01  1.00000e+00  9.03478e-16  0.00000e+00  0.00000e+00
1385  8.64062e+00  8.59462e-01  1.00000e+00  7.48949e-16  0.00000e+00  0.00000e+00
1386  8.64688e+00  8.63977e-01  1.00000e+00  5.94261e-16  0.00000e+00  0.00000e+00
1387  8.65312e+00  8.68624e-01  1.00000e+00  5.92408e-16  0.00000e+00  0.00000e+00
1388  8.65938e+00  8.73400e-01  1.00000e+00  7.30517e-16  0.00000e+00  0.00000e+00
1389  8.66562e+00  8.78299e-01  1.00000e+00  5.38439e-16  0.00000e+00  0.00000e+00
1390  8.67188e+00  8.83318e-01  1.00000e+00  5.52195e-16  0.00000e+00  0.00000e+00
1391  8.67813e+00  8.88450e-01  1.00000e+00  4.48802e-16  0.00000e+00  0.00000e+00
1392  8.68437e+00  8.93691e-01  1.00000e+00  2.25359e-16  0.00000e+00  0.00000e+00
1393  8.69063e+00  8.99036e-01  1.00000e+00  2.24585e-16  0.00000e+00  0.00000e+00
1394  8.69687e+00  9.04480e-01  1.00000e+00  3.71303e-16  0.00000e+00  0.00000e+00
1395  8.70312e+00  9.10017e-01  1.00000e+00  6.15472e-16  0.00000e+00  0.00000e+00
1396  8.70938e+00  9.15641e-01  1.00000e+00  5.33816e-16  0.00000e+00  0.00000e+00
1397  8.71562e+00  9.21348e-01  1.00000e+00  5.17155e-16  0.00000e+00  0.00000e+00
1398  8.72188e+00  9.27132e-01  1.00000e+00  4.38256e-16  0.00000e+00  0.00000e+00
1399  8.72812e+00  9.32987e-01  1.00000e+00  2.19430e-16  0.00000e+00  0.00000e+00
1400  8.73438e+00  9.38908e-01  1.00000e+00  3.71537e-16  0.00000e+00  0.00000e+00
1401  8.74063e+00  9.44888e-01  1.00000e+00  5.08286e-16  0.00000e+00  0.00000e+00
1402  8.74687e+00  9.50922e-01  1.00000e+00  4.88839e-16  0.00000e+00  0.00000e+00
1403  8.75313e+00  9.57004e-01  1.00000e+00  8.84239e-16  0.00000e+00  0.00000e+00
1404  8.75937e+00  9.63128e-01  1.00000e+00  1.03713e-15  0.00000e+00  0.00000e+00
1405  8.76562e+00  9.69288e-01  1.00000e+00  7.55846e-16  0.00000e+00  0.00000e+00
1406  8.77188e+00  9.75477e-01  1.00000e+00  6.07052e-16  0.00000e+00  0.00000e+00
1407  8.77812e+00  9.81691e-01  1.00000e+00  7.43934e-16  0.00000e+00  0.00000e+00
1408  8.78438e+00  9.87923e-01  1.00000e+00  5.53621e-16  0.00000e+00  0.00000e+00
1409  8.79062e+00  9.94166e-01  1.00000e+00  4.22303e-16  0.00000e+00  0.00000e+00
1410  8.79688e+00  1.00042e+00  1.00000e+00  3.34706e-16  0.00000e+00  0.00000e+00
1411  8.80313e+00  1.00666e+00  1.00000e+00  5.29064e-16  0.00000e+00  0.00000e+00
1412  8.80937e+00  1.01291e+00  1.00000e+00  4.37586e-16  0.00000e+00  0.00000e+00
1413  8.81563e+00  1.01914e+00  1.00000e+00  2.87911e-16  0.00000e+00  0.00000e+00
1414  8.82187e+00  1.02535e+00  1.00000e+00  3.95945e-16  0.00000e+00  0.00000e+00
1415  8.82812e+00  1.03153e+00  1.00000e+00  2.88379e-16  0.00000e+00  0.00000e+00
1416  8.83438e+00  1.03769e+00  1.00000e+00  4.16445e-16  0.00000e+00  0.00000e+00
1417  8.84062e+00  1.04381e+00  1.00000e+00  3.34979e-16  0.00000e+00  0.00000e+00
1418  8.84688e+00  1.04988e+00  1.00000e+00  2.59984e-16  0.00000e+00  0.00000e+00
1419  8.85312e+00  1.05591e+00  1.00000e+00  7.68777e-17  0.00000e+00  0.00000e+00
1420  8.85938e+00  1.06188e+00  1.00000e+00  5.61765e-17  0.00000e+00  0.00000e+00
1421  8.86563e+00  1.06780e+00  1.00000e+00  1.92026e-17  0.00000e+00  0.00000e+00
1422  8.87187e+00  1.07364e+00  1.00000e+00  2.89388e-16  0.00000e+00  0.00000e+00
1423  8.87813e+00  1.07942e+00  1.00000e+00 -7.09340e-17  0.00000e+00  0.00000e+00
1424  8.88437e+00  1.08511e+00  1.00000e+00 -3.45367e-17  0.00000e+00  0.00000e+00
1425  8.89062e+00  1.09072e+00  1.00000e+00  4.41422e-17  0.00000e+00  0.00000e+00
1426  8.89688e+00  1.09625e+00  1.00000e+00  4.13310e-17  0.00000e+00  0.00000e+00
1427  8.90312e+00  1.10168e+00  1.00000e+00  6.38546e-17  0.00000e+00  0.00000e+00
1428  8.90938e+00  1.10701e+00  1.00000e+00  4.09663e-17  0.00000e+00  0.00000e+00
1429  8.91562e+00  1.11224e+00  1.00000e+00  6.34764e-17  0.00000e+00  0.00000e+00
1430  8.92188e+00  1.11736e+00  1.00000e+00 -9.67960e-17  0.00000e+00  0.00000e+00
1431  8.92813e+00  1.12236e+00  1.00000e+00  5.34243e-17  0.00000e+00  0.00000e+00
1432  8.93437e+00  1.12724e+00  1.00000e+00 -2.19853e-16  0.00000e+00  0.00000e+00
1433  8.94063e+00  1.13200e+00  1.00000e+00 -1.99116e-16  0.00000e+00  0.00000e+00
1434  8.94687e+00  1.13663e+00  1.00000e+00 -3.00638e-16  0.00000e+00  0.00000e+00
1435  8.95312e+00  1.14113e+00  1.00000e+00 -2.51758e-16  0.00000e+00  0.00000e+00
1436  8.95938e+00  1.14549e+00  1.00000e+00 -2.64854e-16  0.00000e+00  0.00000e+00
1437  8.96562e+00  1.14970e+00  1.00000e+00 -4.29643e-16  0.00000e+00  0.00000e+00
1438  8.97188e+00  1.15377e+00  1.00000e+00 -5.04279e-16  0.00000e+00  0.00000e+00
1439  8.97812e+00  1.15770e+00  1.00000e+00 -4.84414e-16  0.00000e+00  0.00000e+00
1440  8.98438e+00  1.16146e+00  1.00000e+00 -4.70720e-16  0.00000e+00  0.00000e+00
1441  8.99063e+00  1.16507e+00  1.00000e+00 -4.82986e-16  0.00000e+00  0.00000e+00
1442  8.99687e+00  1.16852e+00  1.00000e+00 -4.63148e-16  0.00000e+00  0.00000e+00
1443  9.00313e+00  1.17180e+00  1.00000e+00 -5.40218e-16  0.00000e+00  0.00000e+00
1444  9.00937e+00  1.17492e+00  1.00000e+00 -4.72602e-16  0.00000e+00  0.00000e+00
1445  9.01562e+00  1.17786e+00  1.00000e+00 -3.47647e-16  0.00000e+00  0.00000e+00
1446  9.02188e+00  1.18063e+00  1.00000e+00 -4.68684e-16  0.00000e+00  0.00000e+00
1447  9.02812e+00  1.18323e+00  1.00000e+00 -3.19995e-16  0.00000e+00  0.00000e+00
1448  9.03438e+00  1.18564e+00  1.00000e+00 -7.57180e-16  0.00000e+00  0.00000e+00
1449  9.04062e+00  1.18788e+00  1.00000e+00 -8.13081e-16  0.00000e+00  0.00000e+00
1450  9.04688e+00  1.18993e+00  1.00000e+00 -9.22052e-16  0.00000e+00  0.00000e+00
1451  9.05313e+00  1.19179e+00  1.00000e+00 -8.40626e-16  0.00000e+00  0.00000e+00
1452  9.05937e+00  1.19347e+00  1.00000e+00 -7.32223e-16  0.00000e+00  0.00000e+00
1453  9.06563e+00  1.19496e+00  1.00000e+00 -7.67771e-16  0.00000e+00  0.00000e+00
1454  9.07187e+00  1.19626e+00  1.00000e+00 -1.02138e-15  0.00000e+00  0.00000e+00
1455  9.07812e+00  1.19737e+00  1.00000e+00 -9.63974e-16  0.00000e+00  0.00000e+00
1456  9.08438e+00  1.19828e+00  1.00000e+00 -1.04113e-15  0.00000e+00  0.00000e+00
1457  9.09062e+00  1.19900e+00  1.00000e+00 -1.03483e-15  0.00000e+00  0.00000e+00
1458  9.09688e+00  1.19953e+00  1.00000e+00 -8.37288e-16  0.00000e+00  0.00000e+00
1459  9.10312e+00  1.19986e+00  1.00000e+00 -7.24722e-16  0.00000e+00  0.00000e+00
1460  9.10938e+00  1.20000e+00  1.00000e+00 -7.36382e-16  0.00000e+00  0.00000e+00
1461  9.11563e+00  1.19994e+00  1.00000e+00 -8.36800e-16  0.00000e+00  0.00000e+00
1462  9.12187e+00  1.19968e+00  1.00000e+00 -1.14158e-15  0.00000e+00  0.00000e+00
1463  9.12813e+00  1.19923e+00  1.00000e+00 -1.15886e-15  0.00000e+00  0.00000e+00
1464  9.13438e+00  1.19859e+00  1.00000e+00 -1.15119e-15  0.00000e+00  0.00000e+00
1465  9.14062e+00  1.19775e+00  1.00000e+00 -1.06510e-15  0.00000e+00  0.00000e+00
1466  9.14687e+00  1.19672e+00  1.00000e+00 -8.44286e-16  0.00000e+00  0.00000e+00
1467  9.15312e+00  1.19550e+00  1.00000e+00 -5.51721e-16  0.00000e+00  0.00000e+00
1468  9.15938e+00  1.19409e+00  1.00000e+00 -4.86940e-16  0.00000e+00  0.00000e+00
1469  9.16562e+00  1.19248e+00  1.00000e+00 -4.19242e-16  0.00000e+00  0.00000e+00
1470  9.17188e+00  1.19069e+00  1.00000e+00 -4.33500e-16  0.00000e+00  0.00000e+00
1471  9.17813e+00  1.18871e+00  1.00000e+00 -4.43747e-16  0.00000e+00  0.00000e+00
1472  9.18437e+00  1.18655e+00  1.00000e+00 -7.23034e-16  0.00000e+00  0.00000e+00
1473  9.19063e+00  1.18421e+00  1.00000e+00 -8.17509e-16  0.00000e+00  0.00000e+00
1474  9.19687e+00  1.18169e+00  1.00000e+00 -1.01962e-15  0.00000e+00  0.00000e+00
1475  9.20312e+00  1.17899e+00  1.00000e+00 -7.47832e-16  0.00000e+00  0.00000e+00
1476  9.20938e+00  1.17611e+00  1.00000e+00 -7.04334e-16  0.00000e+00  0.00000e+00
1477  9.21562e+00  1.17306e+00  1.00000e+00 -7.54609e-16  0.00000e+00  0.00000e+00
1478  9.22188e+00  1.16984e+00  1.00000e+00 -7.42134e-16  0.00000e+00  0.00000e+00
1479  9.22812e+00  1.16646e+00  1.00000e+00 -5.66645e-16  0.00000e+00  0.00000e+00
1480  9.23438e+00  1.16292e+00  1.00000e+00 -4.27215e-16  0.00000e+00  0.00000e+00
1481  9.24063e+00  1.15921e+00  1.00000e+00 -5.30821e-16  0.00000e+00  0.00000e+00
1482  9.24687e+00  1.15535e+00  1.00000e+00 -7.92330e-16  0.00000e+00  0.00000e+00
1483  9.25313e+00  1.15134e+00  1.00000e+00 -6.28629e-16  0.00000e+00  0.00000e+00
1484  9.25937e+00  1.14718e+00  1.00000e+00 -5.89444e-16  0.00000e+00  0.00000e+00
1485  9.26562e+00  1.14288e+00  1.00000e+00 -4.24517e-16  0.00000e+00  0.00000e+00
1486  9.27188e+00  1.13844e+00  1.00000e+00 -5.56241e-16  0.00000e+00  0.00000e+00
1487  9.27812e+00  1.13386e+00  1.00000e+00 -5.78489e-16  0.00000e+00  0.00000e+00
1488  9.28438e+00  1.12915e+00  1.00000e+00 -5.53812e-16  0.00000e+00  0.00000e+00
1489  9.29063e+00  1.12432e+00  1.00000e+00 -8.03460e-16  0.00000e+00  0.00000e+00
1490  9.29688e+00  1.11936e+00  1.00000e+00 -6.62955e-16  0.00000e+00  0.00000e+00
1491  9.30312e+00  1.11429e+00  1.00000e+00 -5.65124e-16  0.00000e+00  0.00000e+00
1492  9.30937e+00  1.10910e+00  1.00000e+00 -2.54067e-16  0.00000e+00  0.00000e+00
1493  9.31563e+00  1.10381e+00  1.00000e+00 -4.46444e-16  0.00000e+00  0.00000e+00
1494  9.32187e+00  1.09842e+00  1.00000e+00 -4.12876e-16  0.00000e+00  0.00000e+00
1495  9.32812e+00  1.09293e+00  1.00000e+00 -3.10106e-16  0.00000e+00  0.00000e+00
1496  9.33438e+00  1.08736e+00  1.00000e+00 -1.04136e-16  0.00000e+00  0.00000e+00
1497  9.34062e+00  1.08169e+00  1.00000e+00 -1.73106e-16  0.00000e+00  0.00000e+00
1498  9.34688e+00  1.07595e+00  1.00000e+00  6.38963e-17  0.00000e+00  0.00000e+00
1499  9.35312e+00  1.07013e+00  1.00000e+00  1.88498e-16  0.00000e+00  0.00000e+00
1500  9.35938e+00  1.06424e+00  1.00000e+00  6.54104e-16  0.00000e+00  0.00000e+00
1501  9.36563e+00  1.05829e+00  1.00000e+00  6.69093e-16  0.00000e+00  0.00000e+00
1502  9.37187e+00  1.05229e+00  1.00000e+00  7.24337e-16  0.00000e+00  0.00000e+00
1503  9.37813e+00  1.04623e+00  1.00000e+00  7.32570e-16  0.00000e+00  0.00000e+00
1504  9.38437e+00  1.04013e+00  1.00000e+00  9.46925e-16  0.00000e+00  0.00000e+00
1505  9.39062e+00  1.03399e+00  1.00000e+00  9.00107e-16  0.00000e+00  0.00000e+00
1506  9.39688e+00  1.02781e+00  1.00000e+00  8.65491e-16  0.00000e+00  0.00000e+00
1507  9.40312e+00  1.02161e+00  1.00000e+00  1.07585e-15  0.00000e+00  0.00000e+00
1508  9.40938e+00  1.01539e+00  1.00000e+00  1.35052e-15  0.00000e+00  0.00000e+00
1509  9.41562e+00  1.00915e+00  1.00000e+00  1.38197e-15  0.00000e+00  0.00000e+00
1510  9.42188e+00  1.00290e+00  1.00000e+00  1.49403e-15  0.00000e+00  0.00000e+00
1511  9.42813e+00  9.96653e-01  1.00000e+00  1.65189e-15  0.00000e+00  0.00000e+00
1512  9.43437e+00  9.90407e-01  1.00000e+00  1.65742e-15  0.00000e+00  0.00000e+00
1513  9.44063e+00  9.84170e-01  1.00000e+00  1.43915e-15  0.00000e+00  0.00000e+00
1514  9.44688e+00  9.77948e-01  1.00000e+00  1.34555e-15  0.00000e+00  0.00000e+00
1515  9.45312e+00  9.71748e-01  1.00000e+00  1.47458e-15  0.00000e+00  0.00000e+00
1516  9.45937e+00  9.65575e-01  1.00000e+00  1.31510e-15  0.00000e+00  0.00000e+00
1517  9.46562e+00  9.59436e-01  1.00000e+00  1.47183e-15  0.00000e+00  0.00000e+00
1518  9.47188e+00  9.53337e-01  1.00000e+00  1.39092e-15  0.00000e+00  0.00000e+00
1519  9.47812e+00  9.47283e-01  1.00000e+00  1.32508e-15  0.00000e+00  0.00000e+00
1520  9.48438e+00  9.41281e-01  1.00000e+00  1.37461e-15  0.00000e+00  0.00000e+00
1521  9.49063e+00  9.35336e-01  1.00000e+00  1.23700e-15  0.00000e+00  0.00000e+00
1522  9.49687e+00  9.29454e-01  1.00000e+00  1.19980e-15  0.00000e+00  0.00000e+00
1523  9.50313e+00  9.23641e-01  1.00000e+00  1.22644e-15  0.00000e+00  0.00000e+00
1524  9.50937e+00  9.17903e-01  1.00000e+00  1.19168e-15  0.00000e+00  0.00000e+00
1525  9.51562e+00  9.12245e-01  1.00000e+00  8.21399e-16  0.00000e+00  0.00000e+00
1526  9.52188e+00  9.06672e-01  1.00000e+00  8.17626e-16  0.00000e+00  0.00000e+00
1527  9.52812e+00  9.01191e-01  1.00000e+00  6.88743e-16  0.00000e+00  0.00000e+00
1528  9.53438e+00  8.95806e-01  1.00000e+00  4.89336e-16  0.00000e+00  0.00000e+00
1529  9.54062e+00  8.90523e-01  1.00000e+00  4.29253e-16  0.00000e+00  0.00000e+00
1530  9.54688e+00  8.85347e-01  1.00000e+00  6.48007e-16  0.00000e+00  0.00000e+00
1531  9.55313e+00  8.80283e-01  1.00000e+00  7.29695e-16  0.00000e+00  0.00000e+00
1532  9.55937e+00  8.75335e-01  1.00000e+00  7.45327e-16  0.00000e+00  0.00000e+00
1533  9.56563e+00  8.70510e-01  1.00000e+00  7.72156e-16  0.00000e+00  0.00000e+00
1534  9.57187e+00  8.65811e-01  1.00000e+00  7.53141e-16  0.00000e+00  0.00000e+00
1535  9.57812e+00  8.61242e-01  1.00000e+00  8.07936e-16  0.00000e+00  0.00000e+00
1536  9.58438e+00  8.56810e-01  1.00000e+00  7.88261e-16  0.00000e+00  0.00000e+00
1537  9.59062e+00  8.52517e-01  1.00000e+00  6.09519e-16  0.00000e+00  0.00000e+00
1538  9.59688e+00  8.48368e-01  1.00000e+00  5.65463e-16  0.00000e+00  0.00000e+00
1539  9.60313e+00  8.44367e-01  1.00000e+00  7.98493e-16  0.00000e+00  0.00000e+00
1540  9.60938e+00  8.40519e-01  1.00000e+00  1.14812e-15  0.00000e+00  0.00000e+00
1541  9.61562e+00  8.36826e-01  1.00000e+00  9.26001e-16  0.00000e+00  0.00000e+00
1542  9.62187e+00  8.33292e-01  1.00000e+00  9.18014e-16  0.00000e+00  0.00000e+00
1543  9.62813e+00  8.29921e-01  1.00000e+00  7.11995e-16  0.00000e+00  0.00000e+00
1544  9.63437e+00  8.26716e-01  1.00000e+00  8.03756e-16  0.00000e+00  0.00000e+00
1545  9.64062e+00  8.23681e-01  1.00000e+00  7.65715e-16  0.00000e+00  0.00000e+00
1546  9.64688e+00  8.20817e-01  1.00000e+00  8.39194e-16  0.00000e+00  0.00000e+00
1547  9.65312e+00  8.18129e-01  1.00000e+00  5.75805e-16  0.00000e+00  0.00000e+00
1548  9.65938e+00  8.15618e-01  1.00000e+00  4.99171e-16  0.00000e+00  0.00000e+00
1549  9.66562e+00  8.13287e-01  1.00000e+00  6.23579e-16  0.00000e+00  0.00000e+00
1550  9.67188e+00  8.11138e-01  1.00000e+00  4.88908e-16  0.00000e+00  0.00000e+00
1551  9.67813e+00  8.09174e-01  1.00000e+00  4.67254e-16  0.00000e+00  0.00000e+00
1552  9.68437e+00  8.07397e-01  1.00000e+00  4.39860e-16  0.00000e+00  0.00000e+00
1553  9.69063e+00  8.05807e-01  1.00000e+00  6.93300e-16  0.00000e+00  0.00000e+00
1554  9.69687e+00  8.04407e-01  1.00000e+00  7.78548e-16  0.00000e+00  0.00000e+00
1555  9.70312e+00  8.03198e-01  1.00000e+00  1.11474e-15  0.00000e+00  0.00000e+00
1556  9.70938e+00  8.02181e-01  1.00000e+00  1.20457e-15  0.00000e+00  0.00000e+00
1557  9.71562e+00  8.01357e-01  1.00000e+00  1.19684e-15  0.00000e+00  0.00000e+00
1558  9.72188e+00  8.00727e-01  1.00000e+00  1.20637e-15  0.00000e+00  0.00000e+00
1559  9.72812e+00  8.00292e-01  1.00000e+00  1.02913e-15  0.00000e+00  0.00000e+00
1560  9.73438e+00  8.00052e-01  1.00000e+00  9.30675e-16  0.00000e+00  0.00000e+00
1561  9.74063e+00  8.00007e-01  1.00000e+00  9.81274e-16  0.00000e+00  0.00000e+00
1562  9.74687e+00  8.00157e-01  1.00000e+00  6.37879e-16  0.00000e+00  0.00000e+00
1563  9.75313e+00  8.00503e-01  1.00000e+00  7.72617e-16  0.00000e+00  0.00000e+00
1564  9.75938e+00  8.01043e-01  1.00000e+00  8.49911e-16  0.00000e+00  0.00000e+00
1565  9.76562e+00  8.01778e-01  1.00000e+00  1.10178e-15  0.00000e+00  0.00000e+00
1566  9.77187e+00  8.02706e-01  1.00000e+00  8.49793e-16  0.00000e+00  0.00000e+00
1567  9.77812e+00  8.03827e-01  1.00000e+00  1.11611e-15  0.00000e+00  0.00000e+00
1568  9.78438e+00  8.05139e-01  1.00000e+00  1.14371e-15  0.00000e+00  0.00000e+00
1569  9.79062e+00  8.06642e-01  1.00000e+00  9.34166e-16  0.00000e+00  0.00000e+00
1570  9.79688e+00  8.08333e-01  1.00000e+00  1.37228e-15  0.00000e+00  0.00000e+00
1571  9.80313e+00  8.10212e-01  1.00000e+00  1.35021e-15  0.00000e+00  0.00000e+00
1572  9.80937e+00  8.12276e-01  1.00000e+00  1.53476e-15  0.00000e+00  0.00000e+00
1573  9.81563e+00  8.14523e-01  1.00000e+00  1.46714e-15  0.00000e+00  0.00000e+00
1574  9.82187e+00  8.16952e-01  1.00000e+00  1.50755e-15  0.00000e+00  0.00000e+00
1575  9.82812e+00  8.19559e-01  1.00000e+00  1.65901e-15  0.00000e+00  0.00000e+00
1576  9.83438e+00  8.22342e-01  1.00000e+00  1.67057e-15  0.00000e+00  0.00000e+00
1577  9.84062e+00  8.25299e-01  1.00000e+00  1.32146e-15  0.00000e+00  0.00000e+00
1578  9.84688e+00  8.28426e-01  1.00000e+00  1.32364e-15  0.00000e+00  0.00000e+00
1579  9.85312e+00  8.31721e-01  1.00000e+00  1.30514e-15  0.00000e+00  0.00000e+00
1580  9.85938e+00  8.35180e-01  1.00000e+00  1.41354e-15  0.00000e+00  0.00000e+00
1581  9.86563e+00  8.38801e-01  1.00000e+00  1.46339e-15  0.00000e+00  0.00000e+00
1582  9.87187e+00  8.42578e-01  1.00000e+00  1.42774e-15  0.00000e+00  0.00000e+00
1583  9.87813e+00  8.46510e-01  1.00000e+00  1.44589e-15  0.00000e+00  0.00000e+00
1584  9.88437e+00  8.50591e-01  1.00000e+00  1.30606e-15  0.00000e+00  0.00000e+00
1585  9.89062e+00  8.54818e-01  1.00000e+00  1.24031e-15  0.00000e+00  0.00000e+00
1586  9.89688e+00  8.59187e-01  1.00000e+00  1.22861e-15  0.00000e+00  0.00000e+00
1587  9.90312e+00  8.63693e-01  1.00000e+00  1.10150e-15  0.00000e+00  0.00000e+00
1588  9.90938e+00  8.68333e-01  1.00000e+00  1.35835e-15  0.00000e+00  0.00000e+00
1589  9.91563e+00  8.73101e-01  1.00000e+00  1.10583e-15  0.00000e+00  0.00000e+00
1590  9.92188e+00  8.77993e-01  1.00000e+00  1.09649e-15  0.00000e+00  0.00000e+00
1591  9.92812e+00  8.83004e-01  1.00000e+00  1.18504e-15  0.00000e+00  0.00000e+00
1592  9.93437e+00  8.88129e-01  1.00000e+00  1.14345e-15  0.00000e+00  0.00000e+00
1593  9.94063e+00  8.93364e-01  1.00000e+00  1.32773e-15  0.00000e+00  0.00000e+00
1594  9.94687e+00  8.98702e-01  1.00000e+00  1.40149e-15  0.00000e+00  0.00000e+00
1595  9.95312e+00  9.04140e-01  1.00000e+00  1.53174e-15  0.00000e+00  0.00000e+00
1596  9.95938e+00  9.09671e-01  1.00000e+00  1.71038e-15  0.00000e+00  0.00000e+00
1597  9.96562e+00  9.15291e-01  1.00000e+00  1.60146e-15  0.00000e+00  0.00000e+00
1598  9.97188e+00  9.20993e-01  1.00000e+00  1.46868e-15  0.00000e+00  0.00000e+00
1599  9.97812e+00  9.26772e-01  1.00000e+00  1.39127e-15  0.00000e+00  0.00000e+00
1600  9.98438e+00  9.32623e-01  1.00000e+00  1.29020e-15  0.00000e+00  0.00000e+00
1601  9.99063e+00  9.38539e-01  1.00000e+00  1.05835e-15  0.00000e+00  0.00000e+00
1602  9.99687e+00  9.44516e-01  1.00000e+00  1.16932e-15  0.00000e+00  0.00000e+00
