# x density velocity pressure
0.871826 0.253895 -0.0319886 1.01845e-11
0.872314 0.253881 -0.0318672 1.0183e-11
0.872803 0.253838 -0.0317458 1.01801e-11
0.873291 0.253779 -0.0316243 1.01764e-11
0.873779 0.253742 -0.0315028 1.0174e-11
0.874268 0.253737 -0.0313814 1.01734e-11
0.874756 0.253728 -0.0312599 1.01725e-11
0.875244 0.253693 -0.0311385 1.01705e-11
0.875732 0.253638 -0.031017 1.01672e-11
0.876221 0.253596 -0.0308955 1.01645e-11
0.876709 0.253586 -0.030774 1.01636e-11
0.877197 0.253578 -0.0306525 1.01625e-11
0.877686 0.253545 -0.0305311 1.01601e-11
0.878174 0.253493 -0.0304096 1.01573e-11
0.878662 0.253456 -0.030288 1.01558e-11
0.87915 0.253448 -0.0301665 1.01549e-11
0.879639 0.253436 -0.030045 1.0153e-11
0.880127 0.253396 -0.0299235 1.015e-11
0.880615 0.253344 -0.029802 1.01475e-11
0.881104 0.253321 -0.0296804 1.01466e-11
0.881592 0.253317 -0.0295589 1.01458e-11
0.88208 0.253297 -0.0294374 1.01438e-11
0.882568 0.25325 -0.0293159 1.01407e-11
0.883057 0.253201 -0.0291943 1.0138e-11
0.883545 0.253187 -0.0290727 1.01373e-11
0.884033 0.253183 -0.0289512 1.01364e-11
0.884521 0.253159 -0.0288296 1.01344e-11
0.88501 0.25311 -0.0287081 1.01314e-11
0.885498 0.253066 -0.0285865 1.01294e-11
0.885986 0.253055 -0.0284649 1.01288e-11
0.886475 0.25305 -0.0283433 1.01275e-11
0.886963 0.253023 -0.0282218 1.01252e-11
0.887451 0.252973 -0.0281002 1.01224e-11
0.887939 0.252935 -0.0279786 1.01207e-11
0.888428 0.252928 -0.027857 1.01202e-11
0.888916 0.25292 -0.0277354 1.01188e-11
0.889404 0.252888 -0.0276139 1.01162e-11
0.889893 0.252838 -0.0274923 1.01136e-11
0.890381 0.252809 -0.0273706 1.01124e-11
0.890869 0.252804 -0.027249 1.01117e-11
0.891357 0.252792 -0.0271274 1.01101e-11
0.891846 0.252755 -0.0270058 1.01075e-11
0.892334 0.252707 -0.0268842 1.0105e-11
0.892822 0.252688 -0.0267625 1.01042e-11
0.893311 0.252684 -0.0266409 1.01035e-11
0.893799 0.252666 -0.0265193 1.01017e-11
0.894287 0.252623 -0.0263976 1.0099e-11
0.894775 0.252581 -0.026276 1.00968e-11
0.895264 0.252571 -0.0261543 1.00962e-11
0.895752 0.252566 -0.0260326 1.00953e-11
0.89624 0.252539 -0.025911 1.00933e-11
0.896729 0.252494 -0.0257894 1.00907e-11
0.897217 0.252463 -0.0256677 1.00891e-11
0.897705 0.252458 -0.025546 1.00884e-11
0.898193 0.252447 -0.0254243 1.00871e-11
0.898682 0.252413 -0.0253027 1.0085e-11
0.89917 0.25237 -0.025181 1.00827e-11
0.899658 0.252351 -0.0250593 1.00816e-11
0.900146 0.252347 -0.0249376 1.00808e-11
0.900635 0.252329 -0.0248159 1.00791e-11
0.901123 0.252289 -0.0246942 1.0077e-11
0.901611 0.252253 -0.0245725 1.00752e-11
0.9021 0.252244 -0.0244508 1.00742e-11
0.902588 0.252237 -0.0243291 1.00731e-11
0.903076 0.252209 -0.0242074 1.00715e-11
0.903564 0.252168 -0.0240857 1.00694e-11
0.904053 0.252145 -0.0239639 1.00678e-11
0.904541 0.25214 -0.0238422 1.00668e-11
0.905029 0.252125 -0.0237205 1.00657e-11
0.905518 0.252089 -0.0235988 1.00639e-11
0.906006 0.252054 -0.0234771 1.00619e-11
0.906494 0.252044 -0.0233553 1.00607e-11
0.906982 0.252037 -0.0232336 1.00597e-11
0.907471 0.25201 -0.0231119 1.00584e-11
0.907959 0.251972 -0.0229901 1.00564e-11
0.908447 0.251951 -0.0228683 1.00547e-11
0.908936 0.251946 -0.0227466 1.00539e-11
0.909424 0.25193 -0.0226248 1.00529e-11
0.909912 0.251895 -0.0225031 1.00512e-11
0.9104 0.251865 -0.0223813 1.00491e-11
0.910889 0.251857 -0.0222595 1.0048e-11
0.911377 0.251847 -0.0221378 1.00474e-11
0.911865 0.251819 -0.022016 1.0046e-11
0.912354 0.251784 -0.0218942 1.00438e-11
0.912842 0.251771 -0.0217724 1.00424e-11
0.91333 0.251764 -0.0216507 1.00419e-11
0.913818 0.251742 -0.0215289 1.00408e-11
0.914307 0.251707 -0.0214071 1.00387e-11
0.914795 0.251688 -0.0212853 1.0037e-11
0.915283 0.251682 -0.0211635 1.00364e-11
0.915771 0.251666 -0.0210417 1.00356e-11
0.91626 0.251633 -0.0209199 1.00337e-11
0.916748 0.251608 -0.0207981 1.00318e-11
0.917236 0.251602 -0.0206763 1.00311e-11
0.917725 0.25159 -0.0205545 1.00305e-11
0.918213 0.25156 -0.0204327 1.00288e-11
0.918701 0.251532 -0.0203109 1.00268e-11
0.919189 0.251525 -0.020189 1.0026e-11
0.919678 0.251515 -0.0200672 1.00255e-11
0.920166 0.251487 -0.0199454 1.0024e-11
0.920654 0.251458 -0.0198236 1.00219e-11
0.921143 0.25145 -0.0197017 1.00211e-11
0.921631 0.251442 -0.0195798 1.00206e-11
0.922119 0.251416 -0.019458 1.00192e-11
0.922607 0.251387 -0.0193362 1.00172e-11
0.923096 0.251378 -0.0192143 1.00163e-11
0.923584 0.251371 -0.0190925 1.00159e-11
0.924072 0.251346 -0.0189707 1.00146e-11
0.924561 0.251317 -0.0188488 1.00125e-11
0.925049 0.251308 -0.0187269 1.00117e-11
0.925537 0.251301 -0.018605 1.00113e-11
0.926025 0.251276 -0.0184832 1.001e-11
0.926514 0.251249 -0.0183614 1.0008e-11
0.927002 0.251241 -0.0182395 1.00072e-11
0.92749 0.251234 -0.0181176 1.00068e-11
0.927979 0.251208 -0.0179958 1.00054e-11
0.928467 0.251183 -0.0178739 1.00036e-11
0.928955 0.251177 -0.017752 1.0003e-11
0.929443 0.251168 -0.0176301 1.00025e-11
0.929932 0.251141 -0.0175083 1.0001e-11
0.93042 0.251119 -0.0173864 9.99929e-12
0.930908 0.251115 -0.0172644 9.99883e-12
0.931396 0.251103 -0.0171425 9.99828e-12
0.931885 0.251075 -0.0170207 9.99659e-12
0.932373 0.251058 -0.0168988 9.9952e-12
0.932861 0.251055 -0.0167768 9.99486e-12
0.93335 0.25104 -0.016655 9.99414e-12
0.933838 0.251011 -0.0165332 9.99231e-12
0.934326 0.251 -0.0164112 9.99129e-12
0.934814 0.250996 -0.0162892 9.99101e-12
0.935303 0.250976 -0.0161674 9.99001e-12
0.935791 0.25095 -0.0160455 9.98822e-12
0.936279 0.250945 -0.0159235 9.98758e-12
0.936768 0.250938 -0.0158015 9.98723e-12
0.937256 0.250913 -0.0156798 9.98587e-12
0.937744 0.250895 -0.0155578 9.98439e-12
0.938232 0.250892 -0.0154357 9.98405e-12
0.938721 0.250879 -0.0153139 9.98347e-12
0.939209 0.250852 -0.0151921 9.98178e-12
0.939697 0.250843 -0.01507 9.98086e-12
0.940186 0.250839 -0.014948 9.98061e-12
0.940674 0.250818 -0.0148262 9.97959e-12
0.941162 0.250797 -0.0147043 9.97802e-12
0.94165 0.250794 -0.0145822 9.97757e-12
0.942139 0.250785 -0.0144603 9.97716e-12
0.942627 0.250758 -0.0143385 9.97565e-12
0.943115 0.250749 -0.0142164 9.97464e-12
0.943604 0.250746 -0.0140944 9.97442e-12
0.944092 0.250727 -0.0139726 9.97351e-12
0.94458 0.250706 -0.0138507 9.97203e-12
0.945068 0.250704 -0.0137285 9.97161e-12
0.945557 0.250695 -0.0136067 9.9712e-12
0.946045 0.250669 -0.0134849 9.96973e-12
0.946533 0.250662 -0.0133627 9.9689e-12
0.947021 0.250659 -0.0132407 9.96868e-12
0.94751 0.250637 -0.013119 9.96764e-12
0.947998 0.250623 -0.0129969 9.9664e-12
0.948486 0.250622 -0.0128748 9.96613e-12
0.948975 0.250607 -0.012753 9.96553e-12
0.949463 0.250586 -0.0126311 9.96414e-12
0.949951 0.250584 -0.0125089 9.96363e-12
0.950439 0.250576 -0.012387 9.9633e-12
0.950928 0.250552 -0.0122652 9.96204e-12
0.951416 0.250547 -0.012143 9.96127e-12
0.951904 0.250544 -0.012021 9.96106e-12
0.952393 0.250522 -0.0118992 9.96003e-12
0.952881 0.250512 -0.0117771 9.95904e-12
0.953369 0.250511 -0.011655 9.95885e-12
0.953857 0.250493 -0.0115333 9.95807e-12
0.954346 0.250479 -0.0114111 9.95693e-12
0.954834 0.250479 -0.011289 9.95664e-12
0.955322 0.250464 -0.0111673 9.95606e-12
0.955811 0.250448 -0.0110452 9.95499e-12
0.956299 0.250447 -0.010923 9.95454e-12
0.956787 0.250436 -0.0108013 9.95408e-12
0.957275 0.250418 -0.0106792 9.95311e-12
0.957764 0.250417 -0.010557 9.95257e-12
0.958252 0.250407 -0.0104352 9.95214e-12
0.95874 0.25039 -0.0103132 9.95121e-12
0.959229 0.250389 -0.010191 9.95069e-12
0.959717 0.250379 -0.0100692 9.95027e-12
0.960205 0.250363 -0.00994715 9.94941e-12
0.960693 0.250362 -0.00982496 9.94894e-12
0.961182 0.25035 -0.00970323 9.94844e-12
0.96167 0.250337 -0.00958107 9.94762e-12
0.962158 0.250337 -0.00945894 9.94728e-12
0.962646 0.250322 -0.00933721 9.94668e-12
0.963135 0.250313 -0.00921495 9.94594e-12
0.963623 0.250313 -0.00909294 9.94571e-12
0.964111 0.250295 -0.00897115 9.94499e-12
0.9646 0.25029 -0.00884882 9.94428e-12
0.965088 0.250288 -0.00872697 9.94408e-12
0.965576 0.25027 -0.00860502 9.9434e-12
0.966064 0.250269 -0.00848271 9.94284e-12
0.966553 0.250261 -0.008361 9.94246e-12
0.967041 0.250249 -0.00823879 9.94181e-12
0.967529 0.25025 -0.00811671 9.94158e-12
0.968018 0.250234 -0.00799494 9.94094e-12
0.968506 0.25023 -0.00787256 9.94028e-12
0.968994 0.250226 -0.0077508 9.94004e-12
0.969482 0.250213 -0.00762868 9.93953e-12
0.969971 0.250214 -0.00750651 9.93918e-12
0.970459 0.2502 -0.00738477 9.93856e-12
0.970947 0.250195 -0.00726236 9.93802e-12
0.971436 0.250191 -0.00714067 9.93782e-12
0.971924 0.250181 -0.00701838 9.93723e-12
0.972412 0.250179 -0.00689646 9.93696e-12
0.9729 0.250168 -0.00677443 9.93647e-12
0.973389 0.250167 -0.00665227 9.9361e-12
0.973877 0.250157 -0.0065304 9.93568e-12
0.974365 0.250152 -0.00640816 9.93519e-12
0.974854 0.250147 -0.0062863 9.9349e-12
0.975342 0.25014 -0.00616409 9.93448e-12
0.97583 0.250137 -0.00604218 9.93415e-12
0.976318 0.250129 -0.00592003 9.93375e-12
0.976807 0.250126 -0.00579805 9.93345e-12
0.977295 0.250118 -0.00567595 9.93308e-12
0.977783 0.250115 -0.00555393 9.93274e-12
0.978271 0.250108 -0.00543186 9.9324e-12
0.97876 0.250105 -0.00530982 9.93211e-12
0.979248 0.250099 -0.00518776 9.93174e-12
0.979736 0.250095 -0.00506571 9.93148e-12
0.980225 0.25009 -0.00494365 9.93114e-12
0.980713 0.250086 -0.00482159 9.93087e-12
0.981201 0.250082 -0.00469954 9.93058e-12
0.981689 0.250078 -0.00457748 9.93031e-12
0.982178 0.250073 -0.00445542 9.93003e-12
0.982666 0.250069 -0.00433336 9.92977e-12
0.983154 0.250066 -0.0042113 9.92952e-12
0.983643 0.250062 -0.00408924 9.92927e-12
0.984131 0.250058 -0.00396718 9.92903e-12
0.984619 0.250055 -0.00384512 9.92879e-12
0.985107 0.250051 -0.00372306 9.92857e-12
0.985596 0.250048 -0.003601 9.92835e-12
0.986084 0.250045 -0.00347893 9.92814e-12
0.986572 0.250042 -0.00335687 9.92793e-12
0.987061 0.250039 -0.00323481 9.92773e-12
0.987549 0.250036 -0.00311274 9.92754e-12
0.988037 0.250033 -0.00299068 9.92736e-12
0.988525 0.25003 -0.00286861 9.92719e-12
0.989014 0.250028 -0.00274655 9.92702e-12
0.989502 0.250025 -0.00262448 9.92686e-12
0.98999 0.250023 -0.00250242 9.9267e-12
0.990479 0.250021 -0.00238035 9.92656e-12
0.990967 0.250019 -0.00225828 9.92643e-12
0.991455 0.250017 -0.00213621 9.9263e-12
0.991943 0.250015 -0.00201415 9.92619e-12
0.992432 0.250014 -0.00189208 9.9261e-12
0.99292 0.250012 -0.00177001 9.92601e-12
0.993408 0.250011 -0.00164794 9.92594e-12
0.993896 0.250009 -0.00152587 9.92587e-12
0.994385 0.250007 -0.00140381 9.92577e-12
0.994873 0.250003 -0.00128174 9.92561e-12
0.995361 0.249997 -0.00115967 9.92532e-12
0.99585 0.249988 -0.00103759 9.91878e-12
0.996338 0.249976 -0.000915515 9.80039e-12
0.996826 0.249967 -0.00079343 9.38988e-12
0.997314 0.249965 -0.000671338 8.53135e-12
0.997803 0.249969 -0.000549242 7.11755e-12
0.998291 0.250005 -0.000427154 5.14734e-12
0.998779 0.250063 -0.000305094 2.84974e-12
0.999268 0.250083 -0.000183074 8.7573e-13
0.999756 0.250007 -6.10946e-05 3.28185e-13
