  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
  sn118    118   8.8385960E-08  9.7972695E-08  9.5867350E-09  4.7102258E-08  4.6092290E-09  1.0094135E+00
  sn119    119   2.6380892E-08  2.9957405E-08  3.5765129E-09  1.4402599E-08  1.7195600E-09  9.2302352E-01
  sn120    120   1.3283453E-07  1.4651351E-07  1.3678982E-08  7.0439192E-08  6.5767498E-09  1.0298030E+00
  sb121    121   9.7893036E-09  1.1898821E-08  2.1095181E-09  5.7205876E-09  1.0142401E-09  7.5129986E-01
  te122    122   1.7488253E-08  1.8890503E-08  1.4022501E-09  9.0819734E-09  6.7419115E-10  1.1293972E+00
  te123    123   6.4469816E-09  6.9404082E-09  4.9342663E-10  3.3367349E-09  2.3723576E-10  1.1481415E+00
  te124    124   3.2947728E-08  3.5596997E-08  2.6492706E-09  1.7113942E-08  1.2737490E-09  1.1282662E+00
  te125    125   1.1055174E-08  1.5038623E-08  3.9834491E-09  7.2301072E-09  1.9152118E-09  5.7692796E-01
  te126    126   5.8833482E-08  6.9533300E-08  1.0699817E-08  3.3429473E-08  5.1443902E-09  8.1279564E-01
   i127    127   7.3425213E-09  2.0761853E-08  1.3419331E-08  9.9816599E-09  6.4519119E-09  1.8951437E-01
   i128    128   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   i129    129   3.7361151E-12  3.7361151E-12  0.0000000E+00  1.7962092E-12  0.0000000E+00  0.0000000E+00
  xe128    128   1.9043883E-08  2.0493250E-08  1.4493673E-09  9.8525241E-09  6.9684469E-10  1.1504115E+00
  xe129    129   6.9764994E-09  2.5171834E-08  1.8195335E-08  1.2101844E-08  8.7481773E-09  1.4093399E-01
  xe130    130   3.9014736E-08  4.1958870E-08  2.9441356E-09  2.0172534E-08  1.4155179E-09  1.1538451E+00
  xe131    131   1.3964689E-08  2.8671272E-08  1.4706583E-08  1.3784265E-08  7.0708124E-09  2.8991431E-01
  xe132    132   7.0364692E-08  8.8477108E-08  1.8112413E-08  4.2537074E-08  8.7083096E-09  6.8883377E-01
  xe133    133   2.3865865E-29  2.3865865E-29  0.0000000E+00  1.1473974E-29  0.0000000E+00  0.0000000E+00
  xe134    134   1.6564705E-10  6.9546608E-09  6.7890138E-09  3.3435870E-09  3.2641059E-09  1.0448392E-02
  cs133    133   9.0677243E-09  1.3829580E-08  4.7618558E-09  6.6488370E-09  2.2894637E-09  4.6301192E-01
  cs134    134   1.4912044E-18  1.4912044E-18  0.0000000E+00  7.1692524E-19  0.0000000E+00  0.0000000E+00
  cs135    135   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  cs136    136   1.7143582E-26  1.7143582E-26  0.0000000E+00  8.2421073E-27  0.0000000E+00  0.0000000E+00
  cs137    137   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  ba134    134   2.7152746E-08  2.8612599E-08  1.4598527E-09  1.3756058E-08  7.0188605E-10  1.2922274E+00
  ba135    135   1.1074743E-08  1.5086050E-08  4.0113073E-09  7.2529089E-09  1.9286059E-09  5.7526875E-01
  ba136    136   6.6231074E-08  7.1045712E-08  4.8146345E-09  3.4156592E-08  2.3148394E-09  1.1689537E+00
  ba137    137   5.1163525E-08  5.8099399E-08  6.9358745E-09  2.7932405E-08  3.3347154E-09  9.2304957E-01
  ba138    138   4.5343026E-07  4.9802793E-07  4.4597680E-08  2.3943650E-07  2.1442224E-08  1.0479205E+00
  la139    139   4.9862535E-08  5.5979662E-08  6.1171281E-09  2.6913300E-08  2.9410685E-09  9.6146178E-01
  ce140    140   1.2561731E-07  1.3963751E-07  1.4020199E-08  6.7133421E-08  6.7408044E-09  9.9822706E-01
  ce141    141   2.1197958E-23  2.1197958E-23  0.0000000E+00  1.0191326E-23  0.0000000E+00  0.0000000E+00
  ce142    142   1.2231138E-10  1.9091306E-09  1.7868192E-09  9.1785129E-10  8.5908897E-10  2.8734183E-02
