  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
   ru99     99  -7.7715612E-15  9.2934066E-10  9.2934843E-10  1.0406950E-09  1.0408203E-09 -5.2292806E-05
  ru100    100  -1.3100632E-14  9.2692831E-10  9.2694141E-10  1.0379936E-09  1.0381246E-09 -5.4804052E-05
  ru101    101   3.4416914E-15  1.2675970E-09  1.2675936E-09  1.4194815E-09  1.4196366E-09 -4.7451573E-05
  ru102    102  -3.5527137E-15  2.3674336E-09  2.3674371E-09  2.6511013E-09  2.6514024E-09 -4.9315571E-05
  rh103    103  -1.2323476E-14  1.5119046E-09  1.5119169E-09  1.6930622E-09  1.6932657E-09 -5.2189247E-05
  pd104    104  -3.6082248E-15  6.6160488E-10  6.6160849E-10  7.4087891E-10  7.4096596E-10 -5.1024243E-05
  pd105    105   7.9936058E-15  1.3389128E-09  1.3389048E-09  1.4993424E-09  1.4995014E-09 -4.6053581E-05
  pd106    106  -1.4321877E-14  1.6543464E-09  1.6543608E-09  1.8525715E-09  1.8527950E-09 -5.2396361E-05
  pd107    107   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  pd108    108  -1.8318680E-14  1.6319024E-09  1.6319207E-09  1.8274383E-09  1.8276636E-09 -5.3535481E-05
  ag107    107   5.7731597E-15  1.1238663E-09  1.1238606E-09  1.2585289E-09  1.2586634E-09 -4.6390134E-05
  ag108    108   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  ag109    109  -1.3433699E-14  1.0636272E-09  1.0636406E-09  1.1910719E-09  1.1912203E-09 -5.4130935E-05
  cd108    108  -3.4694470E-16  6.3022233E-11  6.3022580E-11  7.0573609E-11  7.0581894E-11 -5.0972467E-05
  cd109    109   8.2190905E-34  8.2190905E-34  0.0000000E+00  9.2039086E-34  0.0000000E+00  0.0000000E+00
  cd110    110   6.8833828E-15  9.0083235E-10  9.0082547E-10  1.0087708E-09  1.0088761E-09 -4.5302808E-05
  cd111    111   8.2156504E-15  9.3158670E-10  9.3157848E-10  1.0432102E-09  1.0433179E-09 -4.4836812E-05
  cd112    112   1.8873791E-14  1.7720405E-09  1.7720216E-09  1.9843678E-09  1.9845690E-09 -4.4034263E-05
  cd113    113   2.6090241E-15  9.0539420E-10  9.0539160E-10  1.0138793E-09  1.0139899E-09 -4.7373909E-05
  cd114    114  -1.0880186E-14  2.1474371E-09  2.1474480E-09  2.4047448E-09  2.4050264E-09 -5.0843020E-05
  in115    115   1.6653345E-15  8.0973328E-10  8.0973162E-10  9.0675617E-10  9.0685587E-10 -4.7736350E-05
  sn116    116  -1.5099033E-14  2.5333673E-09  2.5333824E-09  2.8369174E-09  2.8372522E-09 -5.1257244E-05
  sn117    117   1.7097435E-14  1.3496576E-09  1.3496405E-09  1.5113747E-09  1.5115248E-09 -4.3128166E-05
  sn118    118  -4.1300297E-14  4.1155390E-09  4.1155803E-09  4.6086663E-09  4.6092290E-09 -5.3017699E-05
  sn119    119  -1.4210855E-14  1.5353809E-09  1.5353951E-09  1.7193516E-09  1.7195600E-09 -5.2655254E-05
  sn120    120  -6.8389738E-14  5.8723115E-09  5.8723799E-09  6.5759367E-09  6.5767498E-09 -5.3690819E-05
  sb121    121  -1.2212453E-14  9.0560281E-10  9.0561503E-10  1.0141129E-09  1.0142401E-09 -5.4493383E-05
  te122    122   4.9960036E-15  6.0199024E-10  6.0198524E-10  6.7412120E-10  6.7419115E-10 -4.5069810E-05
  te123    123   1.2906343E-15  2.1182910E-10  2.1182781E-10  2.3721064E-10  2.3723576E-10 -4.5975914E-05
  te124    124  -1.5321078E-14  1.1373151E-09  1.1373305E-09  1.2735891E-09  1.2737490E-09 -5.4519271E-05
  te125    125  -2.4091840E-14  1.7100684E-09  1.7100925E-09  1.9149702E-09  1.9152118E-09 -5.4778167E-05
  te126    126   6.7057471E-14  4.5934931E-09  4.5934261E-09  5.1438893E-09  5.1443902E-09 -4.2299733E-05
   i127    127  -5.5067062E-14  5.7608571E-09  5.7609122E-09  6.4511276E-09  6.4519119E-09 -5.2784697E-05
   i128    128   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   i129    129   8.3177494E-27  8.3177494E-27  0.0000000E+00  9.3143889E-27  0.0000000E+00  0.0000000E+00
  xe128    128   1.5765167E-14  6.2222838E-10  6.2221261E-10  6.9678430E-10  6.9684469E-10 -3.7639831E-05
  xe129    129  -3.4638958E-14  7.8112130E-09  7.8112476E-09  8.7471586E-09  8.7481773E-09 -5.0584127E-05
  xe130    130  -1.6653345E-14  1.2638993E-09  1.2639160E-09  1.4153407E-09  1.4155179E-09 -5.4363936E-05
  xe131    131  -6.9277917E-14  6.3134591E-09  6.3135284E-09  7.0699429E-09  7.0708124E-09 -5.3406042E-05
  xe132    132   5.6843419E-14  7.7757063E-09  7.7756495E-09  8.7073975E-09  8.7083096E-09 -4.5484030E-05
  xe133    133   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  xe134    134  -2.9309888E-14  2.9144909E-09  2.9145202E-09  3.2637075E-09  3.2641059E-09 -5.2991811E-05
  cs133    133  -3.9968029E-15  2.0442581E-09  2.0442621E-09  2.2892028E-09  2.2894637E-09 -4.9496794E-05
  cs134    134   5.2742269E-31  5.2742269E-31  0.0000000E+00  5.9061891E-31  0.0000000E+00  0.0000000E+00
  cs135    135   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  cs136    136   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  cs137    137   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  ba134    134   1.0491608E-14  6.2672451E-10  6.2671401E-10  7.0181916E-10  7.0188605E-10 -4.1393636E-05
  ba135    135  -2.7533531E-14  1.7220246E-09  1.7220522E-09  1.9283590E-09  1.9286059E-09 -5.5606619E-05
  ba136    136   1.8429702E-14  2.0669386E-09  2.0669202E-09  2.3146010E-09  2.3148394E-09 -4.4733257E-05
  ba137    137  -1.8207658E-14  2.9775491E-09  2.9775673E-09  3.3343215E-09  3.3347154E-09 -5.1309020E-05
  ba138    138  -7.1054274E-14  1.9145689E-08  1.9145761E-08  2.1439742E-08  2.1442224E-08 -5.0273462E-05
  la139    139   2.7977620E-14  2.6261080E-09  2.6260800E-09  2.9407705E-09  2.9410685E-09 -4.4008379E-05
  ce140    140  -5.9063865E-14  6.0188055E-09  6.0188645E-09  6.7399837E-09  6.7408044E-09 -5.2888256E-05
  ce141    141   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
